x,y,z
502.1722,25.37806,583.1565
502.1722,25.37841,583.1343
502.1721,25.37877,583.1121
502.172,25.37913,583.0898
502.172,25.37948,583.0676
502.1719,25.37984,583.0453
502.1718,25.3802,583.0231
502.1718,25.38056,583.0009
502.1717,25.38093,582.9786
502.1716,25.38129,582.9564
502.1716,25.38165,582.9343
502.1715,25.38202,582.912
502.1714,25.38239,582.8898
502.1713,25.38276,582.8676
502.1713,25.38312,582.8454
502.1712,25.3835,582.8232
502.1711,25.38387,582.801
502.1711,25.38424,582.7789
502.171,25.38462,582.7567
502.1709,25.38499,582.7345
502.1708,25.38537,582.7123
502.1707,25.38575,582.6901
502.1707,25.38613,582.668
502.1705,25.38651,582.6458
502.1705,25.38689,582.6237
502.1704,25.38727,582.6016
502.1703,25.38766,582.5794
502.1702,25.38804,582.5573
502.1701,25.38843,582.535
502.17,25.38883,582.5127
502.1699,25.38922,582.4904
502.1698,25.38961,582.4681
502.1697,25.39001,582.4459
502.1696,25.3904,582.4236
502.1695,25.3908,582.4014
502.1694,25.3912,582.3792
502.1692,25.3916,582.3569
502.1691,25.392,582.3347
502.169,25.3924,582.3125
502.1689,25.39281,582.2903
502.1688,25.39322,582.2681
502.1687,25.39362,582.2459
502.1685,25.39403,582.2238
502.1684,25.39444,582.2016
502.1683,25.39485,582.1794
502.1681,25.39526,582.1573
502.168,25.39567,582.1351
502.1678,25.39609,582.113
502.1677,25.3965,582.0909
502.1675,25.39692,582.0688
502.1674,25.39734,582.0466
502.1672,25.39776,582.0245
502.1671,25.39818,582.0024
502.1669,25.39861,581.9802
502.1667,25.39904,581.9579
502.1666,25.39947,581.9355
502.1664,25.3999,581.9133
502.1662,25.40033,581.891
502.166,25.40077,581.8687
502.1658,25.4012,581.8464
502.1656,25.40164,581.8242
502.1654,25.40208,581.802
502.1653,25.40252,581.7798
502.165,25.40296,581.7575
502.1648,25.4034,581.7354
502.1646,25.40384,581.7131
502.1643,25.40429,581.691
502.1641,25.40473,581.6688
502.1639,25.40518,581.6466
502.1637,25.40563,581.6245
502.1635,25.40608,581.6024
502.1632,25.40653,581.5802
502.1629,25.40699,581.5581
502.1627,25.40744,581.536
502.1625,25.4079,581.5139
502.1622,25.40836,581.4919
502.1619,25.40882,581.4698
502.1617,25.40928,581.4478
502.1614,25.40974,581.4255
502.1611,25.41021,581.4031
502.1608,25.41069,581.3807
502.1605,25.41116,581.3585
502.1602,25.41163,581.3362
502.1599,25.41211,581.3139
502.1595,25.41259,581.2916
502.1592,25.41307,581.2693
502.1589,25.41355,581.2471
502.1586,25.41403,581.2248
502.1582,25.41451,581.2026
502.1579,25.415,581.1804
502.1575,25.41549,581.1582
502.1572,25.41597,581.136
502.1568,25.41646,581.1138
502.1564,25.41695,581.0917
502.156,25.41745,581.0696
502.1557,25.41794,581.0475
502.1553,25.41844,581.0254
502.1549,25.41893,581.0032
502.1545,25.41943,580.9812
502.1541,25.41993,580.9591
502.1537,25.42043,580.9371
502.1532,25.42094,580.915
502.1528,25.42144,580.893
502.1523,25.42196,580.8707
502.1519,25.42247,580.8483
502.1514,25.42299,580.8259
502.151,25.42351,580.8036
502.1505,25.42403,580.7813
502.15,25.42456,580.759
502.1495,25.42508,580.7367
502.149,25.42561,580.7144
502.1485,25.42614,580.6921
502.148,25.42667,580.6699
502.1475,25.4272,580.6477
502.147,25.42773,580.6255
502.1465,25.42827,580.6033
502.1459,25.4288,580.5812
502.1453,25.42934,580.559
502.1448,25.42988,580.5369
502.1442,25.43042,580.5148
502.1436,25.43097,580.4927
502.143,25.43151,580.4706
502.1425,25.43205,580.4486
502.1418,25.4326,580.4265
502.1412,25.43315,580.4045
502.1406,25.4337,580.3826
502.14,25.43425,580.3606
502.1393,25.43482,580.3384
502.1386,25.43538,580.316
502.138,25.43595,580.2936
502.1373,25.43653,580.2712
502.1366,25.4371,580.2488
502.1359,25.43767,580.2265
502.1352,25.43825,580.2042
502.1345,25.43883,580.1819
502.1337,25.43941,580.1597
502.133,25.43999,580.1374
502.1322,25.44057,580.1152
502.1315,25.44116,580.093
502.1307,25.44175,580.0708
502.1299,25.44234,580.0486
502.1292,25.44293,580.0265
502.1283,25.44352,580.0044
502.1275,25.44411,579.9824
502.1267,25.44471,579.9603
502.1259,25.44531,579.9382
502.125,25.44591,579.9163
502.1241,25.44651,579.8942
502.1233,25.44711,579.8723
502.1224,25.44772,579.8503
502.1215,25.44832,579.8284
502.1206,25.44894,579.8061
502.1197,25.44957,579.7837
502.1187,25.4502,579.7612
502.1177,25.45083,579.7389
502.1168,25.45146,579.7165
502.1158,25.45209,579.6942
502.1148,25.45273,579.6719
502.1137,25.45337,579.6496
502.1127,25.45401,579.6273
502.1117,25.45465,579.6051
502.1107,25.45529,579.5829
502.1096,25.45593,579.5607
502.1085,25.45658,579.5386
502.1074,25.45723,579.5165
502.1063,25.45788,579.4944
502.1052,25.45853,579.4723
502.1041,25.45919,579.4503
502.103,25.45985,579.4282
502.1018,25.4605,579.4063
502.1006,25.46116,579.3843
502.0995,25.46183,579.3624
502.0983,25.46249,579.3405
502.097,25.46316,579.3187
502.0958,25.46384,579.2965
502.0945,25.46453,579.274
502.0933,25.46522,579.2515
502.092,25.46592,579.2291
502.0906,25.46661,579.2068
502.0894,25.46731,579.1844
502.088,25.46801,579.1621
502.0866,25.46872,579.1399
502.0853,25.46942,579.1176
502.0839,25.47013,579.0953
502.0825,25.47084,579.0732
502.0811,25.47155,579.0511
502.0797,25.47226,579.0289
502.0782,25.47298,579.0068
502.0767,25.47369,578.9847
502.0752,25.47441,578.9628
502.0737,25.47514,578.9408
502.0722,25.47586,578.9188
502.0707,25.47659,578.8969
502.0691,25.47732,578.875
502.0676,25.47805,578.8531
502.066,25.47878,578.8314
502.0644,25.47952,578.8096
502.0627,25.48028,578.7871
502.061,25.48104,578.7646
502.0593,25.48181,578.7422
502.0576,25.48258,578.7198
502.0559,25.48335,578.6974
502.0541,25.48413,578.6751
502.0523,25.4849,578.6528
502.0505,25.48568,578.6306
502.0487,25.48646,578.6084
502.0469,25.48725,578.5862
502.045,25.48803,578.5641
502.0432,25.48882,578.5421
502.0413,25.48961,578.52
502.0394,25.4904,578.498
502.0375,25.4912,578.4761
502.0355,25.49199,578.4541
502.0336,25.49279,578.4323
502.0316,25.4936,578.4104
502.0295,25.4944,578.3885
502.0275,25.49521,578.3668
502.0255,25.49602,578.3451
502.0234,25.49684,578.3232
502.0212,25.49768,578.3007
502.019,25.49853,578.2783
502.0168,25.49938,578.2559
502.0146,25.50024,578.2335
502.0124,25.50109,578.2112
502.0101,25.50195,578.1889
502.0078,25.50282,578.1666
502.0055,25.50368,578.1445
502.0031,25.50455,578.1224
502.0008,25.50541,578.1002
501.9984,25.50629,578.0782
501.996,25.50716,578.0562
501.9936,25.50804,578.0342
501.9911,25.50892,578.0123
501.9886,25.5098,577.9905
501.9861,25.51068,577.9687
501.9836,25.51157,577.947
501.9811,25.51247,577.9252
501.9785,25.51336,577.9036
501.9759,25.51425,577.882
501.9733,25.51516,577.8601
501.9705,25.5161,577.8376
501.9677,25.51705,577.8152
501.9649,25.518,577.7928
501.9621,25.51895,577.7706
501.9592,25.5199,577.7483
501.9563,25.52085,577.7261
501.9534,25.52181,577.7039
501.9505,25.52277,577.6818
501.9475,25.52374,577.6598
501.9445,25.52471,577.6378
501.9415,25.52568,577.6158
501.9384,25.52665,577.594
501.9353,25.52763,577.5721
501.9322,25.52861,577.5504
501.9291,25.52959,577.5287
501.9259,25.53057,577.5071
501.9227,25.53156,577.4855
501.9195,25.53255,577.4639
501.9163,25.53355,577.4424
501.913,25.53456,577.4208
501.9095,25.5356,577.3984
501.906,25.53666,577.376
501.9025,25.53772,577.3537
501.8989,25.53878,577.3315
501.8953,25.53984,577.3093
501.8917,25.54091,577.2872
501.888,25.54198,577.2651
501.8843,25.54305,577.2432
501.8806,25.54413,577.2213
501.8768,25.54521,577.1994
501.873,25.54629,577.1776
501.8692,25.54738,577.1559
501.8654,25.54847,577.1342
501.8615,25.54956,577.1127
501.8575,25.55066,577.0911
501.8536,25.55176,577.0697
501.8496,25.55286,577.0483
501.8456,25.55397,577.027
501.8415,25.55509,577.0057
501.8372,25.55626,576.9834
501.8328,25.55744,576.9611
501.8284,25.55862,576.939
501.824,25.55981,576.9168
501.8195,25.561,576.8948
501.815,25.56219,576.8729
501.8105,25.56339,576.851
501.8059,25.5646,576.8292
501.8012,25.5658,576.8075
501.7966,25.56701,576.7858
501.7919,25.56823,576.7643
501.7871,25.56944,576.7428
501.7823,25.57066,576.7214
501.7775,25.57189,576.7001
501.7726,25.57312,576.6789
501.7677,25.57435,576.6578
501.7628,25.57559,576.6367
501.7578,25.57683,576.6157
501.7524,25.57815,576.5936
501.7471,25.57947,576.5715
501.7416,25.5808,576.5495
501.7361,25.58213,576.5276
501.7306,25.58347,576.5058
501.725,25.58481,576.4841
501.7194,25.58616,576.4625
501.7137,25.58751,576.441
501.708,25.58887,576.4196
501.7022,25.59023,576.3983
501.6964,25.59159,576.3771
501.6906,25.59296,576.356
501.6847,25.59434,576.335
501.6787,25.59571,576.314
501.6727,25.5971,576.2932
501.6667,25.59849,576.2724
501.6606,25.59988,576.2518
501.6541,25.60134,576.2303
501.6476,25.60283,576.2089
501.6412,25.60432,576.1874
501.6347,25.60583,576.1663
501.6282,25.60735,576.145
501.6216,25.60889,576.1239
501.6151,25.61044,576.1029
501.6086,25.61199,576.0819
501.602,25.61356,576.0611
501.5953,25.61516,576.0402
501.5885,25.61682,576.0187
501.5817,25.61849,575.9975
501.5748,25.62017,575.9763
501.5678,25.62186,575.9551
501.561,25.62357,575.9341
501.5541,25.62528,575.9131
501.5471,25.62702,575.8924
501.5402,25.62876,575.8717
501.5332,25.63051,575.851
501.526,25.63234,575.8297
501.5188,25.63418,575.8086
501.5115,25.63603,575.7875
501.5042,25.6379,575.7665
501.4969,25.63978,575.7456
501.4897,25.64167,575.7249
501.4823,25.64357,575.7042
501.475,25.64548,575.6835
501.4676,25.64741,575.663
501.46,25.64941,575.6419
501.4524,25.65143,575.621
501.4447,25.65345,575.6001
501.4371,25.65549,575.5793
501.4294,25.65754,575.5585
501.4217,25.6596,575.538
501.4139,25.66167,575.5175
501.4062,25.66376,575.497
501.3983,25.66587,575.4765
501.3903,25.66805,575.4556
501.3823,25.67023,575.4349
501.3742,25.67242,575.4142
501.3661,25.67463,575.3937
501.358,25.67685,575.3732
501.3499,25.67908,575.3528
501.3418,25.68132,575.3325
501.3336,25.68357,575.3123
501.3252,25.68589,575.2916
501.3168,25.68823,575.2709
501.3083,25.69058,575.2505
501.2998,25.69294,575.23
501.2913,25.69531,575.2097
501.2828,25.69769,575.1895
501.2742,25.70008,575.1693
501.2656,25.70248,575.1492
501.2569,25.70494,575.1289
501.248,25.70742,575.1085
501.2392,25.70991,575.0881
501.2303,25.71242,575.0679
501.2214,25.71493,575.0477
501.2125,25.71745,575.0277
501.2036,25.71998,575.0078
501.1945,25.72252,574.9878
501.1854,25.72512,574.9677
501.1761,25.72774,574.9474
501.1668,25.73037,574.9273
501.1575,25.733,574.9073
501.1483,25.73565,574.8874
501.1389,25.7383,574.8674
501.1295,25.74096,574.8477
501.1201,25.74364,574.828
501.1105,25.74637,574.808
501.1009,25.74911,574.7881
501.0912,25.75186,574.7681
501.0815,25.75461,574.7484
501.0718,25.75738,574.7286
501.0621,25.76015,574.709
501.0523,25.76292,574.6894
501.0424,25.76572,574.6697
501.0324,25.76856,574.65
501.0224,25.77141,574.6304
501.0124,25.77427,574.6107
501.0023,25.77712,574.5911
500.9922,25.77999,574.5716
500.982,25.78286,574.5521
500.9718,25.78574,574.5328
500.9616,25.78865,574.5132
500.9512,25.79158,574.4938
500.9408,25.79451,574.4744
500.9304,25.79745,574.455
500.9199,25.80039,574.4356
500.9094,25.80333,574.4164
500.8989,25.80628,574.3972
500.8883,25.80924,574.3779
500.8777,25.81224,574.3586
500.8669,25.81523,574.3394
500.8562,25.81822,574.3201
500.8454,25.82122,574.301
500.8345,25.82422,574.282
500.8237,25.82723,574.2629
500.8128,25.83024,574.2439
500.8018,25.83327,574.2248
500.7908,25.83631,574.2057
500.7797,25.83934,574.1867
500.7686,25.84239,574.1677
500.7575,25.84543,574.1487
500.7463,25.84847,574.1299
500.7351,25.85151,574.111
500.7238,25.85456,574.0921
500.7125,25.85762,574.0732
500.7012,25.86068,574.0544
500.6898,25.86374,574.0356
500.6784,25.8668,574.0168
500.6669,25.86986,573.998
500.6554,25.87291,573.9793
500.6439,25.87597,573.9606
500.6324,25.87902,573.9419
500.6208,25.88208,573.9232
500.6091,25.88513,573.9045
500.5975,25.88818,573.886
500.5858,25.89123,573.8673
500.5741,25.89427,573.8488
500.5623,25.89732,573.8302
500.5505,25.90035,573.8116
500.5387,25.90339,573.7932
500.5268,25.90642,573.7747
500.5149,25.90944,573.7562
500.503,25.91246,573.7377
500.491,25.91548,573.7192
500.4791,25.91849,573.7007
500.4671,25.92149,573.6823
500.455,25.92448,573.6639
500.443,25.92746,573.6456
500.431,25.93044,573.6272
500.4188,25.93342,573.6088
500.4067,25.93638,573.5905
500.3945,25.93935,573.5721
500.3823,25.94229,573.5537
500.3702,25.94522,573.5355
500.358,25.94814,573.5172
500.3458,25.95105,573.499
500.3335,25.95396,573.4807
500.3212,25.95686,573.4624
500.3088,25.95975,573.4441
500.2965,25.96263,573.4258
500.2842,25.96547,573.4077
500.2719,25.96831,573.3895
500.2596,25.97114,573.3713
500.2472,25.97396,573.3531
500.2347,25.97677,573.3349
500.2223,25.97958,573.3167
500.2098,25.98237,573.2984
500.1974,25.98512,573.2803
500.185,25.98787,573.2622
500.1726,25.9906,573.2441
500.1602,25.99332,573.226
500.1476,25.99603,573.2078
500.1351,25.99873,573.1896
500.1226,26.00142,573.1714
500.11,26.00409,573.1532
500.0975,26.00672,573.1352
500.0851,26.00933,573.1172
500.0726,26.01194,573.0991
500.06,26.01453,573.081
500.0474,26.01712,573.0627
500.0348,26.0197,573.0446
500.0222,26.02225,573.0264
500.0096,26.02478,573.0083
499.9971,26.02727,572.9903
499.9846,26.02975,572.9723
499.972,26.03222,572.9542
499.9595,26.03467,572.936
499.9468,26.03712,572.9179
499.9342,26.03955,572.8997
499.9215,26.04197,572.8813
499.909,26.04433,572.8634
499.8965,26.04668,572.8454
499.884,26.04901,572.8274
499.8714,26.05133,572.8093
499.8588,26.05364,572.7911
499.8461,26.05593,572.7729
499.8334,26.05822,572.7546
499.8208,26.06048,572.7363
499.8083,26.06269,572.7183
499.7958,26.06488,572.7003
499.7833,26.06705,572.6823
499.7708,26.06922,572.6641
499.7582,26.07137,572.6459
499.7455,26.0735,572.6277
499.7329,26.07562,572.6094
499.7202,26.07773,572.591
499.7078,26.07978,572.5729
499.6953,26.08181,572.5549
499.6829,26.08382,572.5367
499.6704,26.08582,572.5187
499.6579,26.0878,572.5004
499.6453,26.08978,572.4821
499.6328,26.09173,572.4638
499.6201,26.09367,572.4454
499.6076,26.09558,572.4271
499.5953,26.09744,572.409
499.5829,26.09929,572.3909
499.5705,26.10112,572.3727
499.5581,26.10293,572.3544
499.5456,26.10473,572.3361
499.5331,26.10652,572.3177
499.5206,26.10829,572.2993
499.508,26.11005,572.2806
499.4957,26.11176,572.2625
499.4835,26.11343,572.2443
499.4712,26.1151,572.2261
499.4589,26.11674,572.2078
499.4465,26.11838,572.1895
499.4341,26.12,572.171
499.4218,26.1216,572.1525
499.4093,26.12318,572.1339
499.3969,26.12476,572.1153
499.3847,26.12627,572.0971
499.3726,26.12776,572.0789
499.3604,26.12925,572.0605
499.3482,26.13071,572.0422
499.336,26.13216,572.0237
499.3237,26.13359,572.0052
499.3114,26.13501,571.9866
499.2991,26.13642,571.968
499.2868,26.1378,571.9492
499.2747,26.13914,571.9308
499.2627,26.14046,571.9125
499.2507,26.14175,571.8941
499.2386,26.14304,571.8757
499.2265,26.14431,571.8571
499.2144,26.14556,571.8386
499.2023,26.1468,571.8198
499.1901,26.14802,571.8011
499.1779,26.14923,571.7822
499.1659,26.1504,571.7635
499.154,26.15154,571.7452
499.1422,26.15266,571.727
499.1302,26.15378,571.7085
499.1183,26.15488,571.6901
499.1062,26.15598,571.6717
499.0942,26.15706,571.6533
499.0821,26.15813,571.6346
499.0699,26.15919,571.616
499.0577,26.16024,571.5974
499.0455,26.16128,571.5787
499.0332,26.16231,571.5601
499.0209,26.16333,571.5413
499.0085,26.16434,571.5225
498.9961,26.16533,571.5037
498.9839,26.1663,571.4852
498.9719,26.16724,571.467
498.9598,26.16817,571.4488
498.9477,26.16909,571.4305
498.9355,26.17,571.4121
498.9233,26.1709,571.3938
498.9111,26.17179,571.3754
498.8988,26.17268,571.3569
498.8865,26.17355,571.3386
498.8741,26.17442,571.3199
498.8618,26.17527,571.3015
498.8492,26.17612,571.2828
498.8368,26.17695,571.2642
498.8243,26.17778,571.2457
498.8117,26.1786,571.2269
498.7993,26.1794,571.2084
498.787,26.18017,571.1903
498.7749,26.18093,571.1722
498.7625,26.18169,571.1539
498.7502,26.18244,571.1357
498.7379,26.18318,571.1174
498.7255,26.18391,571.0992
498.713,26.18463,571.0807
498.7006,26.18534,571.0624
498.6881,26.18605,571.0441
498.6755,26.18674,571.0257
498.663,26.18743,571.0073
498.6504,26.18811,570.9887
498.6378,26.18879,570.9702
498.6251,26.18945,570.9517
498.6124,26.19011,570.9331
498.5999,26.19074,570.9149
498.5876,26.19136,570.8968
498.5751,26.19197,570.8787
498.5627,26.19258,570.8605
498.5502,26.19318,570.8424
498.5378,26.19377,570.8242
498.5252,26.19435,570.806
498.5126,26.19493,570.7878
498.5001,26.1955,570.7695
498.4874,26.19606,570.7512
498.4748,26.19661,570.7329
498.4621,26.19715,570.7145
498.4493,26.19769,570.6962
498.4366,26.19823,570.6777
498.4239,26.19875,570.6594
498.411,26.19927,570.6409
498.3983,26.19977,570.6226
498.3858,26.20026,570.6046
498.3733,26.20074,570.5865
498.3607,26.20122,570.5685
498.3481,26.20169,570.5504
498.3354,26.20215,570.5323
498.3228,26.20261,570.5142
498.3101,26.20306,570.496
498.2974,26.2035,570.4778
498.2847,26.20393,570.4596
498.2719,26.20436,570.4414
498.2592,26.20479,570.4232
498.2463,26.2052,570.4048
498.2336,26.20561,570.3867
498.2207,26.20602,570.3683
498.2077,26.20641,570.3499
498.1948,26.2068,570.3315
498.1821,26.20718,570.3135
498.1695,26.20755,570.2955
498.1567,26.20792,570.2775
498.1441,26.20827,570.2595
498.1313,26.20862,570.2416
498.1186,26.20897,570.2235
498.1058,26.2093,570.2054
498.0931,26.20964,570.1873
498.0803,26.20996,570.1692
498.0674,26.21029,570.1511
498.0545,26.2106,570.1329
498.0417,26.21091,570.1148
498.0288,26.21122,570.0966
498.0158,26.21151,570.0784
498.0029,26.21181,570.0601
497.9899,26.21209,570.042
497.9769,26.21237,570.0237
497.964,26.21265,570.0056
497.9513,26.21291,569.9877
497.9384,26.21317,569.9697
497.9257,26.21343,569.9518
497.9128,26.21367,569.9338
497.9,26.21392,569.9158
497.8871,26.21415,569.8978
497.8742,26.21439,569.8798
497.8613,26.21461,569.8618
497.8484,26.21483,569.8438
497.8354,26.21505,569.8256
497.8224,26.21526,569.8076
497.8095,26.21547,569.7894
497.7965,26.21567,569.7714
497.7834,26.21587,569.7532
497.7704,26.21606,569.735
497.7573,26.21625,569.7169
497.7442,26.21643,569.6987
497.7314,26.2166,569.6808
497.7185,26.21677,569.6629
497.7056,26.21693,569.645
497.6927,26.21709,569.6271
497.6798,26.21724,569.6092
497.6668,26.21739,569.5912
497.6538,26.21754,569.5734
497.6409,26.21768,569.5554
497.6279,26.21781,569.5374
497.6148,26.21794,569.5194
497.6018,26.21807,569.5015
497.5888,26.21819,569.4834
497.5757,26.21831,569.4653
497.5627,26.21842,569.4473
497.5495,26.21853,569.4293
497.5364,26.21863,569.4111
497.5233,26.21873,569.3931
497.5101,26.21882,569.375
497.4972,26.21891,569.3571
497.4842,26.219,569.3394
497.4712,26.21908,569.3215
497.4583,26.21915,569.3036
497.4452,26.21922,569.2858
497.4322,26.21929,569.2679
497.4192,26.21935,569.25
497.4061,26.21942,569.2321
497.393,26.21947,569.2141
497.3799,26.21952,569.1962
497.3668,26.21957,569.1782
497.3537,26.21961,569.1603
497.3406,26.21965,569.1423
497.3274,26.21969,569.1243
497.3143,26.21972,569.1064
497.3011,26.21975,569.0883
497.2879,26.21977,569.0703
497.2746,26.21979,569.0522
497.2616,26.2198,569.0344
497.2485,26.21981,569.0167
497.2354,26.21982,568.9988
497.2224,26.21983,568.981
497.2093,26.21983,568.9632
497.1962,26.21982,568.9454
497.1831,26.21981,568.9276
497.17,26.2198,568.9097
497.1568,26.21979,568.8918
497.1437,26.21977,568.8739
497.1305,26.21975,568.856
497.1173,26.21972,568.8381
497.1041,26.21969,568.8201
497.0909,26.21967,568.8022
497.0776,26.21963,568.7842
497.0644,26.21959,568.7663
497.0512,26.21955,568.7484
497.0379,26.2195,568.7304
497.0247,26.21945,568.7125
497.0116,26.2194,568.6948
496.9985,26.21934,568.677
496.9854,26.21928,568.6592
496.9722,26.21922,568.6415
496.959,26.21916,568.6237
496.9459,26.21909,568.6058
496.9327,26.21902,568.5881
496.9195,26.21894,568.5703
496.9063,26.21886,568.5524
496.893,26.21878,568.5345
496.8798,26.2187,568.5167
496.8666,26.21861,568.4989
496.8533,26.21852,568.481
496.8401,26.21843,568.4631
496.8268,26.21833,568.4453
496.8135,26.21823,568.4274
496.8002,26.21813,568.4094
496.7869,26.21802,568.3916
496.7737,26.21791,568.3738
496.7605,26.2178,568.356
496.7473,26.21769,568.3383
496.7341,26.21757,568.3206
496.7209,26.21745,568.3028
496.7076,26.21733,568.285
496.6944,26.21721,568.2673
496.6811,26.21708,568.2495
496.6679,26.21695,568.2318
496.6546,26.21681,568.2139
496.6413,26.21668,568.1961
496.6281,26.21654,568.1783
496.6147,26.2164,568.1605
496.6015,26.21626,568.1427
496.5881,26.21611,568.1249
496.5748,26.21596,568.107
496.5615,26.21581,568.0892
496.5481,26.21565,568.0714
496.5348,26.2155,568.0535
496.5215,26.21533,568.0358
496.5082,26.21517,568.018
496.495,26.21501,568.0003
496.4818,26.21485,567.9827
496.4684,26.21468,567.9649
496.4551,26.2145,567.9471
496.4419,26.21433,567.9294
496.4285,26.21416,567.9116
496.4153,26.21398,567.8939
496.4019,26.2138,567.8762
496.3886,26.21362,567.8584
496.3753,26.21343,567.8406
496.3619,26.21324,567.8229
496.3486,26.21305,567.8051
496.3352,26.21286,567.7873
496.3219,26.21267,567.7695
496.3085,26.21247,567.7518
496.2951,26.21227,567.7339
496.2817,26.21207,567.7161
496.2684,26.21187,567.6984
496.2551,26.21166,567.6807
496.2418,26.21146,567.663
496.2285,26.21125,567.6453
496.2151,26.21104,567.6276
496.2018,26.21083,567.61
496.1884,26.21061,567.5923
496.1751,26.21039,567.5745
496.1617,26.21018,567.5568
496.1484,26.20996,567.5391
496.135,26.20973,567.5214
496.1216,26.20951,567.5036
496.1083,26.20929,567.4859
496.0949,26.20905,567.4682
496.0815,26.20882,567.4504
496.0681,26.20859,567.4327
496.0547,26.20836,567.4149
496.0413,26.20812,567.3972
496.0279,26.20788,567.3795
496.0145,26.20764,567.3617
496.0011,26.2074,567.344
495.9878,26.20716,567.3264
495.9744,26.20691,567.3087
495.9611,26.20667,567.291
495.9477,26.20642,567.2734
495.9342,26.20617,567.2556
495.9209,26.20592,567.238
495.9075,26.20567,567.2203
495.8941,26.20541,567.2026
495.8807,26.20516,567.1849
495.8673,26.2049,567.1672
495.8539,26.20464,567.1495
495.8405,26.20438,567.1318
495.827,26.20412,567.1141
495.8136,26.20385,567.0964
495.8002,26.20359,567.0787
495.7867,26.20332,567.061
495.7733,26.20305,567.0433
495.7598,26.20278,567.0255
495.7464,26.20251,567.0079
495.733,26.20224,566.9902
495.7196,26.20197,566.9725
495.7062,26.20169,566.955
495.6928,26.20141,566.9373
495.6794,26.20114,566.9196
495.666,26.20086,566.9019
495.6525,26.20057,566.8843
495.639,26.20029,566.8666
495.6256,26.20001,566.8489
495.6122,26.19972,566.8313
495.5988,26.19944,566.8136
495.5853,26.19915,566.7959
495.5718,26.19886,566.7783
495.5584,26.19857,566.7606
495.545,26.19828,566.7429
495.5315,26.19799,566.7253
495.5181,26.19769,566.7076
495.5045,26.1974,566.6899
495.4911,26.19711,566.6722
495.4777,26.19681,566.6546
495.4642,26.19651,566.637
495.4508,26.19621,566.6193
495.4373,26.19591,566.6017
495.4239,26.19561,566.584
495.4104,26.19531,566.5663
495.3969,26.19501,566.5487
495.3835,26.1947,566.5311
495.37,26.1944,566.5134
495.3565,26.19409,566.4958
495.3431,26.19378,566.4781
495.3296,26.19347,566.4605
495.3161,26.19316,566.4429
495.3026,26.19286,566.4252
495.2892,26.19254,566.4076
495.2757,26.19223,566.39
495.2622,26.19192,566.3723
495.2487,26.19161,566.3547
495.2352,26.19129,566.337
495.2218,26.19098,566.3194
495.2083,26.19066,566.3018
495.1948,26.19034,566.2841
495.1813,26.19003,566.2665
495.1678,26.1897,566.2488
495.1543,26.18939,566.2313
495.1408,26.18907,566.2136
495.1273,26.18875,566.196
495.1139,26.18843,566.1783
495.1004,26.1881,566.1608
495.0869,26.18778,566.1431
495.0734,26.18746,566.1255
495.0599,26.18713,566.1079
495.0464,26.18681,566.0903
495.0329,26.18648,566.0727
495.0194,26.18616,566.0551
495.0059,26.18583,566.0375
494.9924,26.1855,566.0198
494.9789,26.18517,566.0022
494.9655,26.18485,565.9846
494.9519,26.18452,565.967
494.9384,26.18419,565.9493
494.9249,26.18386,565.9318
494.9114,26.18353,565.9141
494.8978,26.1832,565.8965
494.8843,26.18287,565.8788
494.8708,26.18253,565.8613
494.8573,26.1822,565.8436
494.8438,26.18187,565.826
494.8303,26.18153,565.8085
494.8167,26.1812,565.7908
494.8032,26.18087,565.7733
494.7897,26.18053,565.7556
494.7762,26.1802,565.738
494.7627,26.17986,565.7205
494.7492,26.17953,565.7029
494.7357,26.17919,565.6852
494.7222,26.17886,565.6677
494.7087,26.17852,565.6501
494.6951,26.17818,565.6325
494.6816,26.17785,565.6149
494.668,26.17751,565.5972
494.6545,26.17717,565.5797
494.6409,26.17683,565.562
494.6274,26.17649,565.5444
494.6139,26.17616,565.5268
494.6003,26.17582,565.5092
494.5868,26.17548,565.4916
494.5732,26.17514,565.474
494.5597,26.1748,565.4564
494.5462,26.17447,565.4388
494.5327,26.17413,565.4213
494.5192,26.17379,565.4037
494.5057,26.17345,565.3861
494.4921,26.17311,565.3685
494.4786,26.17278,565.351
494.4651,26.17244,565.3334
494.4516,26.1721,565.3159
494.438,26.17176,565.2983
494.4244,26.17142,565.2806
494.4109,26.17108,565.263
494.3973,26.17074,565.2454
494.3838,26.1704,565.2278
494.3702,26.17007,565.2101
494.3566,26.16973,565.1926
494.3431,26.16939,565.1749
494.3295,26.16905,565.1573
494.316,26.16871,565.1398
494.3024,26.16837,565.1222
494.2889,26.16804,565.1046
494.2754,26.1677,565.087
494.2618,26.16736,565.0695
494.2483,26.16703,565.0519
494.2348,26.16669,565.0344
494.2213,26.16636,565.0168
494.2078,26.16602,564.9993
494.1943,26.16569,564.9818
494.1807,26.16535,564.9642
494.1671,26.16501,564.9466
494.1535,26.16468,564.929
494.1399,26.16434,564.9113
494.1263,26.16401,564.8937
494.1127,26.16368,564.8761
494.0991,26.16334,564.8585
494.0856,26.16301,564.8409
494.072,26.16268,564.8233
494.0584,26.16235,564.8057
494.0449,26.16202,564.7881
494.0314,26.16168,564.7706
494.0178,26.16135,564.7531
494.0043,26.16103,564.7355
493.9908,26.1607,564.718
493.9773,26.16037,564.7004
493.9637,26.16004,564.6829
493.9502,26.15972,564.6654
