x,y,z
615.3659,21.67488,655.3444
615.3521,21.67253,655.3889
615.3383,21.67021,655.4334
615.3245,21.66791,655.4778
615.3107,21.66564,655.5223
615.2969,21.6634,655.5668
615.283,21.66118,655.6113
615.2692,21.65899,655.6557
615.2552,21.65682,655.7001
615.2413,21.65469,655.7446
615.2273,21.65257,655.7891
615.2133,21.65049,655.8334
615.1993,21.64844,655.8779
615.1852,21.64641,655.9223
615.1711,21.64441,655.9667
615.157,21.64244,656.0111
615.1428,21.6405,656.0554
615.1286,21.63858,656.0998
615.1143,21.63669,656.1442
615.1,21.63483,656.1885
615.0857,21.633,656.2328
615.0713,21.6312,656.2771
615.0569,21.62943,656.3214
615.0424,21.62768,656.3657
615.0279,21.62596,656.41
615.0133,21.62427,656.4543
614.9987,21.62262,656.4985
614.984,21.62099,656.5427
614.9692,21.61938,656.5869
614.9545,21.61781,656.6312
614.9396,21.61627,656.6753
614.9247,21.61476,656.7194
614.9097,21.61328,656.7635
614.8947,21.61182,656.8077
614.8796,21.6104,656.8518
614.8644,21.609,656.8959
614.8492,21.60764,656.9398
614.834,21.6063,656.9839
614.8186,21.605,657.0279
614.8032,21.60372,657.072
614.7877,21.60248,657.1159
614.7722,21.60126,657.1597
614.7565,21.60008,657.2036
614.7408,21.59892,657.2476
614.725,21.59779,657.2915
614.7091,21.5967,657.3353
614.6932,21.59563,657.379
614.6772,21.5946,657.4228
614.6611,21.59359,657.4666
614.6449,21.59262,657.5104
614.6287,21.59167,657.5541
614.6124,21.59076,657.5977
614.596,21.58988,657.6412
614.5795,21.58902,657.6849
614.5629,21.5882,657.7285
614.5462,21.5874,657.7721
614.5295,21.58664,657.8155
614.5126,21.58591,657.8589
614.4957,21.58521,657.9023
614.4787,21.58453,657.9459
614.4615,21.58389,657.9893
614.4444,21.58328,658.0325
614.4271,21.5827,658.0757
614.4097,21.58215,658.119
614.3923,21.58162,658.1624
614.3746,21.58113,658.2056
614.3571,21.58067,658.2487
614.3393,21.58024,658.2917
614.3215,21.57984,658.3348
614.3035,21.57947,658.3779
614.2854,21.57913,658.421
614.2673,21.57882,658.4638
614.2491,21.57854,658.5067
614.2308,21.57829,658.5495
614.2123,21.57806,658.5924
614.1938,21.57787,658.6353
614.1752,21.57771,658.678
614.1564,21.57758,658.7206
614.1376,21.57747,658.7632
614.1187,21.5774,658.8058
614.0996,21.57735,658.8485
614.0804,21.57734,658.8911
614.0613,21.57735,658.9334
614.042,21.5774,658.9758
614.0225,21.57747,659.0181
614.0029,21.57757,659.0605
613.9832,21.5777,659.103
613.9635,21.57786,659.1451
613.9437,21.57805,659.1872
613.9238,21.57826,659.2292
613.9036,21.57851,659.2714
613.8834,21.57878,659.3136
613.8631,21.57908,659.3556
613.8428,21.57941,659.3973
613.8223,21.57977,659.4391
613.8018,21.58016,659.481
613.781,21.58057,659.5229
613.7601,21.58102,659.5648
613.7395,21.5815,659.6058
613.7188,21.58206,659.6472
613.698,21.58268,659.6886
613.6771,21.58337,659.7303
613.6559,21.58413,659.7722
613.6348,21.58495,659.8142
613.6135,21.58583,659.8563
613.5928,21.58676,659.8973
613.5719,21.58774,659.9386
613.5509,21.58878,659.98
613.5298,21.58988,660.0216
613.5085,21.59104,660.0634
613.4872,21.59225,660.1053
613.4658,21.59352,660.1473
613.4448,21.59481,660.1883
613.4238,21.59616,660.2295
613.4026,21.59755,660.2708
613.3813,21.599,660.3123
613.36,21.60049,660.3538
613.3385,21.60204,660.3956
613.3169,21.60364,660.4374
613.2956,21.60526,660.4786
613.2744,21.6069,660.5197
613.2531,21.6086,660.5609
613.2317,21.61034,660.6022
613.2101,21.61213,660.6436
613.1885,21.61396,660.6851
613.1669,21.61583,660.7267
613.1451,21.61773,660.7683
613.1238,21.61965,660.8093
613.1023,21.6216,660.8503
613.0807,21.6236,660.8914
613.0591,21.62563,660.9327
613.0374,21.6277,660.974
613.0155,21.62981,661.0154
612.9936,21.63196,661.0569
612.9719,21.63412,661.0981
612.9502,21.6363,661.139
612.9285,21.63851,661.1799
612.9067,21.64075,661.221
612.8848,21.64303,661.2621
612.8628,21.64535,661.3033
612.8408,21.64769,661.3446
612.8187,21.65007,661.3859
612.7967,21.65245,661.4269
612.7748,21.65485,661.4677
612.7528,21.65728,661.5086
612.7308,21.65974,661.5495
612.7087,21.66223,661.5905
612.6865,21.66475,661.6316
612.6642,21.6673,661.6727
612.6418,21.66987,661.7139
612.6197,21.67245,661.7546
612.5975,21.67504,661.7953
612.5753,21.67765,661.8361
612.553,21.6803,661.877
612.5306,21.68296,661.9178
612.5082,21.68565,661.9587
612.4857,21.68837,661.9996
612.4632,21.69111,662.0406
612.4407,21.69385,662.0813
612.4183,21.6966,662.1219
612.3958,21.69938,662.1625
612.3732,21.70217,662.2032
612.3506,21.70499,662.2439
612.3279,21.70783,662.2846
612.3052,21.71069,662.3253
612.2825,21.71356,662.3661
612.2597,21.71645,662.4067
612.237,21.71934,662.4472
612.2142,21.72225,662.4877
612.1914,21.72517,662.5282
612.1685,21.72812,662.5687
612.1456,21.73108,662.6093
612.1226,21.73405,662.6498
612.0995,21.73704,662.6904
612.0765,21.74005,662.7308
612.0535,21.74305,662.7712
612.0305,21.74607,662.8115
612.0073,21.74911,662.8519
611.9842,21.75215,662.8922
611.9609,21.75521,662.9326
611.9377,21.75829,662.9729
611.9144,21.76138,663.0132
611.8911,21.76447,663.0536
611.8677,21.76758,663.0938
611.8443,21.77069,663.134
611.8209,21.77381,663.1741
611.7974,21.77694,663.2143
611.7739,21.78008,663.2545
611.7504,21.78324,663.2946
611.7267,21.7864,663.3347
611.7031,21.78957,663.3748
611.6794,21.79275,663.4149
611.6558,21.79593,663.4549
611.632,21.79912,663.4949
611.6082,21.80232,663.5349
611.5844,21.80553,663.5748
611.5605,21.80874,663.6147
611.5366,21.81196,663.6547
611.5126,21.81518,663.6945
611.4886,21.81841,663.7344
611.4645,21.82165,663.7742
611.4404,21.8249,663.814
611.4163,21.82814,663.8538
611.3921,21.8314,663.8935
611.3679,21.83465,663.9332
611.3436,21.83791,663.9729
611.3193,21.84117,664.0125
611.2949,21.84443,664.0521
611.2705,21.84771,664.0917
611.246,21.85099,664.1313
611.2214,21.85427,664.1709
611.1969,21.85755,664.2104
611.1722,21.86083,664.2499
611.1476,21.86411,664.2893
611.1229,21.86739,664.3287
611.0983,21.87066,664.368
611.0734,21.87395,664.4073
611.0485,21.87725,664.4468
611.0236,21.88054,664.4861
610.9985,21.88383,664.5254
610.9735,21.88712,664.5646
610.9485,21.89041,664.6038
610.9234,21.89369,664.6428
610.8983,21.89697,664.6818
610.8731,21.90025,664.7209
610.8477,21.90354,664.7601
610.8223,21.90683,664.7992
610.7969,21.91011,664.8382
610.7714,21.91339,664.8771
610.7459,21.91666,664.916
610.7204,21.91992,664.9548
610.6949,21.92318,664.9935
610.6693,21.92643,665.0322
610.6434,21.92971,665.071
610.6175,21.93297,665.1099
610.5916,21.93623,665.1486
610.5656,21.93947,665.1873
610.5396,21.94271,665.2258
610.5136,21.94594,665.2642
610.4876,21.94915,665.3026
610.4615,21.95236,665.3409
610.4351,21.95559,665.3795
610.4087,21.95881,665.418
610.3823,21.96202,665.4564
610.3558,21.96521,665.4947
610.3293,21.96839,665.5329
610.3027,21.97156,665.5709
610.2762,21.97471,665.6089
610.2496,21.97785,665.6468
610.2227,21.98101,665.6851
610.1956,21.98417,665.7233
610.1686,21.9873,665.7613
610.1415,21.99042,665.7992
610.1145,21.99351,665.8369
610.0874,21.99659,665.8746
610.0603,21.99965,665.912
610.0331,22.00271,665.9496
610.0054,22.00578,665.9875
609.9778,22.00884,666.0252
609.9501,22.01187,666.0628
609.9225,22.01488,666.1002
609.8948,22.01787,666.1375
609.8671,22.02084,666.1746
609.8394,22.02378,666.2115
609.8114,22.02673,666.2488
609.7831,22.02968,666.2862
609.7548,22.03261,666.3234
609.7264,22.03551,666.3605
609.6981,22.03838,666.3973
609.6697,22.04123,666.4341
609.6414,22.04404,666.4706
609.613,22.04683,666.5069
609.584,22.04965,666.5439
609.555,22.05245,666.5807
609.5259,22.05521,666.6173
609.4969,22.05794,666.6537
609.4678,22.06063,666.6899
609.4387,22.0633,666.726
609.4097,22.06592,666.7617
609.3801,22.06855,666.7979
609.3503,22.07118,666.8342
609.3204,22.07377,666.8702
609.2906,22.07632,666.9061
609.2607,22.07883,666.9417
609.2309,22.0813,666.9771
609.201,22.08373,667.0123
609.1708,22.08615,667.0475
609.1401,22.08856,667.0833
609.1094,22.09094,667.1187
609.0787,22.09327,667.1539
609.048,22.09555,667.1888
609.0172,22.09779,667.2234
608.9865,22.09998,667.2578
608.9555,22.10214,667.2923
608.9238,22.1043,667.3272
608.8922,22.10641,667.3619
608.8605,22.10846,667.3962
608.8288,22.11047,667.4302
608.7972,22.11241,667.464
608.7655,22.11431,667.4974
608.7333,22.11618,667.5312
608.7006,22.11802,667.5652
608.6678,22.1198,667.5988
608.6351,22.12152,667.6321
608.6025,22.12317,667.665
608.5698,22.12477,667.6976
608.5372,22.12629,667.7299
608.5033,22.12781,667.7629
608.4695,22.12925,667.7957
608.4356,22.13063,667.8281
608.4018,22.13193,667.86
608.368,22.13315,667.8915
608.3343,22.1343,667.9227
608.2996,22.13541,667.9543
608.2645,22.13644,667.9859
608.2294,22.1374,668.0171
608.1944,22.13826,668.0478
608.1594,22.13904,668.078
608.1245,22.13974,668.1078
608.0888,22.14035,668.1377
608.0527,22.14087,668.1677
608.0167,22.1413,668.1972
607.9807,22.14162,668.2264
607.9442,22.14185,668.2555
607.9075,22.14198,668.2845
607.8707,22.14201,668.3132
607.8339,22.14195,668.3414
607.7968,22.14179,668.3696
607.7593,22.14154,668.3977
607.7219,22.14119,668.4254
607.6844,22.14075,668.4528
607.6464,22.14022,668.48
607.6083,22.13959,668.5071
607.5701,22.13888,668.5338
607.532,22.13807,668.5601
607.4933,22.13718,668.5864
607.4545,22.13619,668.6125
607.4157,22.13513,668.6381
607.3768,22.13398,668.6635
607.3374,22.13274,668.6888
607.298,22.13143,668.7137
607.2585,22.13003,668.7383
607.2189,22.12856,668.7626
607.1788,22.12701,668.7868
607.1389,22.12538,668.8107
607.0988,22.12369,668.8342
607.0583,22.12192,668.8575
607.0178,22.12008,668.8806
606.9772,22.11819,668.9033
606.9365,22.11623,668.9258
606.8955,22.1142,668.9481
606.8544,22.11212,668.97
606.8133,22.10998,668.9916
606.7719,22.10779,669.0131
606.7303,22.10555,669.0342
606.6888,22.10326,669.0551
606.6471,22.10093,669.0757
606.6051,22.09855,669.0961
606.5631,22.09613,669.1161
606.5211,22.09368,669.136
606.4788,22.0912,669.1556
606.4364,22.08868,669.1749
606.394,22.08614,669.194
606.3514,22.08358,669.2128
606.3087,22.08099,669.2313
606.2659,22.07839,669.2496
606.223,22.07578,669.2678
606.1801,22.07315,669.2856
606.137,22.07051,669.3032
606.0938,22.06787,669.3206
606.0505,22.06524,669.3378
606.0072,22.0626,669.3547
605.9637,22.05997,669.3715
605.9202,22.05734,669.388
605.8766,22.05473,669.4043
605.8329,22.05213,669.4204
605.7892,22.04955,669.4363
605.7454,22.047,669.452
605.7015,22.04446,669.4676
605.6575,22.04196,669.4829
605.6135,22.03948,669.4981
605.5695,22.03704,669.5131
605.5253,22.03464,669.5279
605.4811,22.03228,669.5426
605.4368,22.02996,669.5571
605.3926,22.02769,669.5715
605.3483,22.02546,669.5857
605.3038,22.02328,669.5998
605.2594,22.02117,669.6137
605.215,22.01911,669.6275
605.1703,22.0171,669.6412
605.1258,22.01516,669.6548
605.0813,22.01329,669.6682
605.0366,22.01148,669.6815
604.9919,22.00974,669.6948
604.9472,22.00807,669.7079
604.9025,22.00648,669.7209
604.8577,22.00497,669.7339
604.8129,22.00353,669.7468
604.7682,22.00218,669.7596
604.7234,22.00091,669.7723
604.6784,21.99973,669.785
604.6335,21.99863,669.7976
604.5887,21.99762,669.8102
604.5438,21.99671,669.8226
604.4988,21.99588,669.8351
604.4539,21.99515,669.8475
604.4091,21.99452,669.8599
604.364,21.99399,669.8723
604.3189,21.99355,669.8846
604.2741,21.99322,669.8969
604.2292,21.99299,669.9091
604.1841,21.99286,669.9214
604.1391,21.99284,669.9337
604.0942,21.99293,669.9458
604.0493,21.99312,669.9581
604.0041,21.99342,669.9703
603.9592,21.99383,669.9826
603.9143,21.99435,669.9948
603.8693,21.99499,670.0071
603.8242,21.99574,670.0194
603.7793,21.9966,670.0317
603.7344,21.99757,670.044
603.6895,21.99866,670.0564
603.6443,21.99988,670.0688
603.5994,22.00092,670.0812
603.5543,22.00139,670.0934
603.5093,22.00131,670.1057
603.4643,22.00071,670.1177
603.4193,21.99961,670.1297
603.3742,21.99803,670.1415
603.3291,21.99599,670.1533
603.2841,21.99351,670.165
603.239,21.99062,670.1765
603.1939,21.98734,670.188
603.1488,21.98368,670.1993
603.1038,21.97968,670.2106
603.0587,21.97535,670.2217
603.0136,21.97071,670.2327
602.9686,21.9658,670.2437
602.9235,21.96061,670.2545
602.8785,21.95518,670.2653
602.8334,21.94952,670.2759
602.7883,21.94366,670.2864
602.7433,21.93761,670.2969
602.6983,21.93139,670.3072
602.6533,21.92504,670.3174
602.6082,21.91854,670.3276
602.5632,21.91195,670.3376
602.5181,21.90525,670.3475
602.473,21.89849,670.3574
602.4279,21.89167,670.3672
602.3829,21.88482,670.3768
602.3377,21.87794,670.3864
602.2926,21.87107,670.3959
602.2474,21.86421,670.4053
602.2023,21.85739,670.4146
602.157,21.85061,670.4239
602.1118,21.84391,670.433
602.0666,21.8373,670.4421
602.0213,21.83078,670.451
601.976,21.82439,670.4599
601.9306,21.81813,670.4687
601.8852,21.81203,670.4774
601.8398,21.80611,670.486
601.7943,21.80037,670.4946
601.7488,21.79485,670.5031
601.7032,21.78955,670.5114
601.6576,21.78449,670.5197
601.6119,21.77969,670.5279
601.5663,21.77516,670.5361
601.5205,21.77094,670.5441
601.4747,21.76702,670.5521
601.429,21.76344,670.5599
601.3831,21.7602,670.5677
601.3372,21.75732,670.5754
601.2913,21.75483,670.5831
601.2453,21.75274,670.5906
601.1993,21.75106,670.5981
601.1533,21.74981,670.6055
601.1072,21.74902,670.6128
601.0612,21.74869,670.62
601.0151,21.74885,670.6271
600.969,21.74951,670.6342
600.9229,21.75068,670.6411
600.8768,21.75238,670.6479
600.8307,21.75445,670.6547
600.7847,21.75635,670.6614
600.7385,21.75806,670.668
600.6924,21.75958,670.6746
600.6462,21.76092,670.681
600.6,21.76209,670.6874
600.5538,21.76309,670.6936
600.5077,21.76393,670.6998
600.4614,21.7646,670.7059
600.4152,21.76513,670.7119
600.369,21.76551,670.7178
600.3227,21.76575,670.7236
600.2764,21.76585,670.7294
600.2301,21.76582,670.7351
600.1838,21.76567,670.7407
600.1376,21.7654,670.7462
600.0912,21.76502,670.7516
600.0449,21.76453,670.7569
599.9986,21.76394,670.7621
599.9522,21.76325,670.7673
599.9059,21.76247,670.7724
599.8596,21.76161,670.7774
599.8132,21.76066,670.7823
599.7668,21.75964,670.7871
599.7205,21.75855,670.7919
599.6741,21.7574,670.7965
599.6277,21.75618,670.8011
599.5813,21.75492,670.8056
599.5349,21.7536,670.81
599.4885,21.75224,670.8143
599.4421,21.75084,670.8186
599.3957,21.74942,670.8228
599.3492,21.74796,670.8268
599.3028,21.74648,670.8309
599.2564,21.74498,670.8348
599.21,21.74347,670.8386
599.1635,21.74196,670.8424
599.1171,21.74044,670.8461
599.0706,21.73893,670.8497
599.0241,21.73742,670.8532
598.9776,21.73593,670.8566
598.9312,21.73446,670.86
598.8846,21.73301,670.8633
598.8382,21.73159,670.8665
598.7917,21.7302,670.8696
598.7452,21.72885,670.8726
598.6987,21.72754,670.8756
598.6521,21.72629,670.8785
598.6056,21.72508,670.8813
598.5591,21.72394,670.884
598.5125,21.72285,670.8867
598.466,21.72184,670.8892
598.4194,21.7209,670.8917
598.3729,21.72004,670.8941
598.3263,21.71926,670.8964
598.2798,21.71856,670.8987
598.2332,21.71797,670.9008
598.1866,21.71746,670.903
598.14,21.71707,670.905
598.0934,21.71677,670.9069
598.0468,21.71659,670.9088
598.0002,21.71653,670.9105
597.9537,21.71659,670.9122
597.907,21.71678,670.9138
597.8605,21.71709,670.9154
597.8138,21.71755,670.9169
597.7673,21.71814,670.9182
597.7206,21.71888,670.9196
597.674,21.71977,670.9208
597.6274,21.72081,670.9219
597.5809,21.72202,670.923
597.5342,21.72339,670.924
597.4877,21.72493,670.925
597.441,21.72664,670.9258
597.3945,21.72853,670.9266
597.348,21.7306,670.9273
597.3013,21.73286,670.9279
597.2548,21.73531,670.9285
597.2083,21.73796,670.9289
597.1617,21.74081,670.9293
597.1152,21.74386,670.9296
597.0687,21.74713,670.9299
597.0222,21.7506,670.93
596.9757,21.75422,670.9301
596.9292,21.75793,670.9301
596.8828,21.76173,670.9301
596.8362,21.76561,670.9299
596.7898,21.76957,670.9297
596.7433,21.77359,670.9294
596.6969,21.77768,670.9291
596.6505,21.78182,670.9286
596.6041,21.78601,670.9281
596.5576,21.79024,670.9276
596.5112,21.79451,670.9269
596.4648,21.7988,670.9261
596.4183,21.80312,670.9254
596.3719,21.80745,670.9244
596.3255,21.81179,670.9235
596.2791,21.81613,670.9225
596.2327,21.82047,670.9213
596.1863,21.8248,670.9202
596.1398,21.82911,670.9189
596.0934,21.8334,670.9175
596.0471,21.83765,670.9161
596.0007,21.84187,670.9147
595.9542,21.84604,670.9131
595.9078,21.85016,670.9114
595.8614,21.85423,670.9097
595.8149,21.85824,670.9079
595.7686,21.86217,670.9061
595.7221,21.86603,670.9041
595.6757,21.8698,670.902
595.6293,21.87349,670.9
595.5828,21.87708,670.8978
595.5364,21.88057,670.8955
595.4899,21.88395,670.8932
595.4435,21.88721,670.8907
595.397,21.89035,670.8882
595.3506,21.89336,670.8857
595.3041,21.89623,670.883
595.2576,21.89897,670.8802
595.2112,21.90155,670.8774
595.1647,21.90398,670.8746
595.1182,21.90625,670.8716
595.0718,21.90835,670.8685
595.0253,21.91027,670.8654
594.9788,21.91201,670.8622
594.9323,21.91356,670.8589
594.8858,21.91492,670.8555
594.8393,21.91607,670.8521
594.7928,21.91702,670.8485
594.7464,21.91774,670.8449
594.6999,21.91825,670.8412
594.6534,21.91853,670.8374
594.6069,21.91857,670.8336
594.5605,21.91837,670.8296
594.514,21.91792,670.8256
594.4677,21.91721,670.8215
594.4212,21.91624,670.8173
594.3748,21.91501,670.813
594.3284,21.91349,670.8087
594.282,21.9117,670.8042
594.2356,21.90962,670.7997
594.1893,21.90724,670.7951
594.143,21.90456,670.7904
594.0967,21.90158,670.7856
594.0504,21.89828,670.7808
594.0042,21.89466,670.7759
593.958,21.89072,670.7709
593.9115,21.88651,670.7658
593.8651,21.88225,670.7606
593.8188,21.87795,670.7554
593.7727,21.87361,670.7501
593.7267,21.86924,670.7448
593.6809,21.86482,670.7394
593.6351,21.86035,670.734
593.5886,21.85577,670.7285
593.5424,21.85115,670.7228
593.4962,21.84649,670.7172
593.4503,21.8418,670.7115
593.4044,21.83706,670.7057
593.3587,21.83229,670.6999
593.3127,21.82742,670.694
593.2664,21.82248,670.6879
593.2203,21.8175,670.6819
593.1743,21.81248,670.6758
593.1285,21.80742,670.6696
593.0828,21.80233,670.6634
593.0372,21.79718,670.6571
592.9909,21.79191,670.6507
592.9448,21.78661,670.6442
592.8989,21.78127,670.6377
592.8531,21.77589,670.6311
592.8076,21.77048,670.6245
592.7621,21.76502,670.6178
592.716,21.75945,670.611
592.67,21.75382,670.6041
592.6241,21.74815,670.5971
592.5784,21.74246,670.5901
592.5329,21.73672,670.5831
592.4875,21.73095,670.576
592.4417,21.72507,670.5688
592.3957,21.71912,670.5615
592.3499,21.71314,670.5541
592.3043,21.70712,670.5467
592.2589,21.70107,670.5392
592.2136,21.69499,670.5317
592.1679,21.6888,670.5241
592.1221,21.68253,670.5164
592.0764,21.67623,670.5085
592.0309,21.66989,670.5007
591.9856,21.66353,670.4929
591.9404,21.65714,670.4849
591.8948,21.65062,670.4768
591.8491,21.64404,670.4686
591.8036,21.63743,670.4604
591.7582,21.63079,670.4521
591.713,21.62412,670.4438
591.668,21.61742,670.4355
591.6224,21.61058,670.4269
591.5769,21.60369,670.4183
591.5315,21.59678,670.4097
591.4863,21.58983,670.401
591.4413,21.58286,670.3923
591.3963,21.57584,670.3834
591.3508,21.56869,670.3745
591.3054,21.5615,670.3654
591.2603,21.55429,670.3563
591.2152,21.54706,670.3472
591.1703,21.53979,670.3381
591.1252,21.53243,670.3287
591.0799,21.52499,670.3193
591.0348,21.51752,670.3099
590.9898,21.51003,670.3004
590.9449,21.50251,670.2908
590.9003,21.49497,670.2812
590.855,21.48727,670.2714
590.8099,21.47955,670.2615
590.765,21.4718,670.2516
590.7203,21.46404,670.2417
590.6757,21.45625,670.2318
590.6308,21.44836,670.2216
590.5858,21.4404,670.2114
590.5408,21.43242,670.2011
590.4962,21.42441,670.1908
590.4517,21.4164,670.1805
590.4071,21.40832,670.17
590.3621,21.40013,670.1594
590.3174,21.39192,670.1487
590.2728,21.38369,670.1381
590.2283,21.37544,670.1273
590.184,21.36718,670.1166
590.1392,21.35878,670.1056
590.0945,21.35035,670.0945
590.05,21.34191,670.0835
590.0056,21.33346,670.0724
589.9614,21.32499,670.0612
589.9168,21.3164,670.0499
589.8723,21.30777,670.0385
589.8279,21.29914,670.0271
589.7836,21.29049,670.0156
589.7396,21.28184,670.0042
589.6951,21.27307,669.9925
589.6507,21.26426,669.9807
589.6064,21.25544,669.9689
589.5623,21.24662,669.9571
589.5183,21.2378,669.9453
589.474,21.22886,669.9332
589.4297,21.21989,669.9211
589.3856,21.21091,669.909
589.3416,21.20193,669.8969
589.2977,21.19295,669.8846
589.2535,21.18386,669.8723
589.2094,21.17475,669.8598
589.1653,21.16563,669.8474
589.1215,21.15652,669.8348
589.0778,21.14741,669.8223
589.0336,21.13817,669.8096
588.9896,21.12893,669.7968
588.9457,21.1197,669.7841
588.9021,21.11048,669.7712
588.8584,21.10124,669.7584
588.8144,21.09189,669.7453
588.7705,21.08256,669.7322
588.7268,21.07324,669.7191
588.6832,21.06393,669.706
588.6395,21.05457,669.6927
588.5956,21.04516,669.6794
588.5519,21.03576,669.666
588.5084,21.02637,669.6526
588.465,21.017,669.6392
588.4212,21.00754,669.6256
588.3774,20.99808,669.612
588.3339,20.98865,669.5983
588.2905,20.97923,669.5847
588.2471,20.9698,669.5709
588.2034,20.9603,669.5571
588.1598,20.95083,669.5432
588.1164,20.94139,669.5292
588.0731,20.93196,669.5153
588.0296,20.92249,669.5013
587.986,20.91301,669.4871
587.9426,20.90356,669.473
587.8993,20.89414,669.4589
587.856,20.88472,669.4446
587.8125,20.87525,669.4304
587.769,20.86582,669.416
587.7258,20.85643,669.4017
587.6826,20.84707,669.3873
587.6392,20.83766,669.3728
587.5958,20.82828,669.3583
587.5525,20.81893,669.3438
587.5093,20.80963,669.3292
587.466,20.80033,669.3146
587.4227,20.79102,669.2999
587.3793,20.78175,669.2852
587.3362,20.77254,669.2705
587.293,20.76336,669.2557
587.2496,20.75414,669.2409
587.2063,20.74499,669.2261
587.1631,20.73589,669.2112
587.1201,20.72685,669.1964
587.0767,20.71776,669.1814
587.0333,20.70873,669.1664
586.9901,20.69976,669.1515
586.9471,20.69086,669.1366
586.9037,20.68192,669.1215
586.8604,20.67302,669.1065
586.8172,20.66418,669.0914
586.7741,20.6554,669.0764
586.7308,20.64661,669.0613
586.6874,20.63785,669.0462
586.6442,20.62914,669.0311
586.6011,20.6205,669.0161
586.5578,20.61186,669.0009
586.5145,20.60324,668.9858
586.4713,20.59468,668.9707
586.4281,20.58619,668.9556
586.3848,20.57768,668.9404
586.3414,20.56921,668.9253
586.2981,20.56081,668.9102
586.2549,20.55246,668.8951
586.2115,20.54411,668.8799
586.1682,20.5358,668.8648
586.1249,20.52754,668.8497
586.0817,20.51935,668.8347
586.0381,20.51115,668.8196
585.9948,20.503,668.8046
585.9514,20.49491,668.7896
585.9081,20.48686,668.7746
585.8646,20.47882,668.7596
585.8212,20.47084,668.7446
585.7778,20.4629,668.7297
585.7343,20.45501,668.7148
585.6907,20.44714,668.6999
585.6473,20.43932,668.6851
585.6038,20.43155,668.6703
585.5602,20.42382,668.6556
585.5167,20.41611,668.6408
585.473,20.40846,668.6262
585.4295,20.40085,668.6116
585.3859,20.39329,668.597
585.3422,20.38575,668.5825
585.2985,20.37826,668.568
585.2548,20.37082,668.5536
585.2111,20.36341,668.5392
585.1673,20.35604,668.5249
585.1235,20.34872,668.5107
585.0797,20.34145,668.4965
585.0359,20.33421,668.4824
584.992,20.32701,668.4683
584.9481,20.31985,668.4543
584.9042,20.31273,668.4405
584.8602,20.30566,668.4266
584.8162,20.29863,668.4129
584.7722,20.29163,668.3992
584.7281,20.28468,668.3856
584.6841,20.27777,668.3721
584.64,20.2709,668.3587
584.5958,20.26406,668.3453
584.5516,20.25727,668.3321
584.5074,20.25052,668.319
584.4632,20.24381,668.3059
584.4188,20.23713,668.2929
584.3746,20.2305,668.28
584.3303,20.22391,668.2673
584.2858,20.21734,668.2546
584.2414,20.21082,668.2419
584.197,20.20435,668.2295
584.1525,20.19791,668.2171
584.108,20.19149,668.2048
584.0634,20.18512,668.1927
584.0189,20.17879,668.1806
583.9742,20.1725,668.1686
583.9295,20.16622,668.1568
583.8849,20.16,668.1451
583.8402,20.15382,668.1335
583.7954,20.14767,668.1219
583.7505,20.14153,668.1105
583.7057,20.13545,668.0992
583.661,20.1294,668.0881
583.616,20.12338,668.077
583.571,20.11737,668.0661
583.5262,20.11143,668.0553
583.4813,20.10552,668.0446
583.4362,20.09962,668.0341
583.3909,20.09374,668.0236
583.346,20.08793,668.0132
583.301,20.08214,668.0031
583.2558,20.07637,667.9929
583.2104,20.0706,667.9829
583.1653,20.06491,667.9731
583.1202,20.05924,667.9634
583.0749,20.05358,667.9538
583.0294,20.04793,667.9443
582.9842,20.04235,667.9349
582.939,20.03679,667.9257
582.8936,20.03124,667.9166
582.8479,20.0257,667.9075
582.8026,20.02022,667.8987
582.7573,20.01477,667.89
582.7117,20.00932,667.8813
582.666,20.00388,667.8728
582.6205,19.99849,667.8644
582.5751,19.99314,667.8563
582.5295,19.98779,667.8481
582.4838,19.98245,667.84
582.438,19.97713,667.8322
582.3926,19.97188,667.8244
582.3469,19.96663,667.8168
582.3011,19.96138,667.8092
582.2551,19.95613,667.8018
582.2096,19.95096,667.7945
582.164,19.9458,667.7874
582.1182,19.94064,667.7803
582.0721,19.93547,667.7733
582.0262,19.93036,667.7665
581.9806,19.92531,667.7598
581.9348,19.92031,667.7532
581.8889,19.91535,667.7468
581.8428,19.91042,667.7404
581.7966,19.90554,667.7341
581.7507,19.90073,667.7279
581.705,19.89599,667.7219
581.6591,19.89129,667.7159
581.613,19.88662,667.7101
581.5669,19.88198,667.7043
581.5206,19.87738,667.6986
581.4745,19.87285,667.6931
581.4286,19.86839,667.6876
581.3827,19.86395,667.6823
581.3365,19.85955,667.677
581.2903,19.85518,667.6718
581.244,19.85084,667.6667
581.1978,19.84655,667.6617
581.1518,19.84233,667.6568
581.1057,19.83814,667.652
581.0596,19.83398,667.6473
581.0133,19.82985,667.6426
580.9669,19.82574,667.6381
580.9205,19.82168,667.6336
580.8745,19.81768,667.6292
580.8283,19.81371,667.6249
580.7821,19.80977,667.6207
580.7358,19.80585,667.6166
580.6893,19.80196,667.6125
580.6428,19.79809,667.6085
580.5967,19.7943,667.6046
580.5505,19.79053,667.6008
580.5043,19.78678,667.597
580.4579,19.78306,667.5934
580.4115,19.77936,667.5898
580.3649,19.77568,667.5862
580.3186,19.77205,667.5828
580.2724,19.76846,667.5794
580.2261,19.76488,667.5761
580.1798,19.76134,667.5729
