UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
48.13108,498.338,26.20206,570.5358,358.8058,214.8946,357.6074,498.3378,26.20196,570.5359,358.8056,214.8946,357.6074,0.2232989,9.536743E-05,0.0001220703,0.0001010895,-6.103516E-05,0.000213623,0,3.051758E-05,
48.13608,498.3274,26.20245,570.5207,358.8218,214.9129,357.6083,498.3273,26.20235,570.5208,358.8216,214.9128,357.6083,0.2206026,8.773804E-05,9.155273E-05,9.155273E-05,-6.103516E-05,0.0001525879,9.155273E-05,0,
48.14108,498.3168,26.20282,570.5056,358.8376,214.9309,357.6093,498.3168,26.20275,570.5056,358.8374,214.9307,357.6093,0.217932,7.247925E-05,3.051758E-05,7.43866E-05,0,0.0001831055,0.000213623,3.051758E-05,
48.14608,498.3062,26.20319,570.4905,358.8534,214.9495,357.6103,498.3062,26.20314,570.4905,358.8532,214.9487,357.6103,0.2152569,5.340576E-05,3.051758E-05,5.531311E-05,0,0.0001525879,0.0007629395,0,
48.15108,498.2957,26.20356,570.4753,358.869,214.9665,357.6113,498.2956,26.20353,570.4753,358.8689,214.9665,357.6113,0.2125906,2.670288E-05,6.103516E-05,3.051758E-05,-6.103516E-05,9.155273E-05,1.525879E-05,0,
48.15608,498.2851,26.20392,570.4601,358.8846,214.9844,357.6123,498.2851,26.20392,570.4601,358.8846,214.9845,357.6123,0.2099276,1.907349E-06,0,1.907349E-06,0,0,-4.577637E-05,0,
48.16108,498.2744,26.20428,570.445,358.9,215.0019,357.6134,498.2744,26.20425,570.445,358.9,215.0016,357.6134,0.2072889,3.051758E-05,-3.051758E-05,2.861023E-05,0,3.051758E-05,0.000289917,0,
48.16608,498.2637,26.20463,570.4297,358.9154,215.0192,357.6144,498.2637,26.20458,570.4297,358.9154,215.0194,357.6144,0.204643,4.768372E-05,3.051758E-05,4.959106E-05,0,0,-0.0001831055,0,
48.17109,498.2531,26.20498,570.4145,358.9307,215.0367,357.6155,498.253,26.20492,570.4146,358.9308,215.0371,357.6155,0.2020063,6.484985E-05,9.155273E-05,6.866455E-05,-6.103516E-05,-9.155273E-05,-0.0004119873,0,
48.17609,498.2424,26.20533,570.3993,358.9459,215.0542,357.6165,498.2423,26.20525,570.3994,358.946,215.054,357.6165,0.1993849,8.010864E-05,9.155273E-05,8.392334E-05,-6.103516E-05,-9.155273E-05,0.0001983643,-3.051758E-05,
48.18109,498.2317,26.20567,570.384,358.9609,215.0715,357.6176,498.2316,26.20558,570.3841,358.9612,215.0715,357.6176,0.1967695,8.964539E-05,9.155273E-05,9.346008E-05,-6.103516E-05,-0.0002441406,-1.525879E-05,-3.051758E-05,
48.18609,498.221,26.206,570.3688,358.976,215.0881,357.6187,498.2209,26.20591,570.3688,358.9763,215.0886,357.6187,0.1941552,8.964539E-05,9.155273E-05,9.346008E-05,-6.103516E-05,-0.0003051758,-0.0005493164,-3.051758E-05,
48.19109,498.2102,26.20634,570.3535,358.9909,215.1054,357.6198,498.2101,26.20624,570.3535,358.9914,215.106,357.6198,0.191541,8.773804E-05,0.0001220703,9.346008E-05,-6.103516E-05,-0.0004577637,-0.0006103516,-3.051758E-05,
48.19609,498.1995,26.20666,570.3381,359.0057,215.1221,357.6209,498.1994,26.20658,570.3382,359.0063,215.123,357.6209,0.1889327,8.010864E-05,0.0001220703,8.583069E-05,-6.103516E-05,-0.0006103516,-0.0009460449,-3.051758E-05,
48.20109,498.1888,26.20698,570.3229,359.0205,215.1391,357.622,498.1886,26.20691,570.3229,359.0211,215.1399,357.622,0.1863549,6.866455E-05,0.0001220703,7.43866E-05,-6.103516E-05,-0.0006408691,-0.0008392334,-6.103516E-05,
48.20609,498.1782,26.2073,570.3079,359.0348,215.1555,357.623,498.1781,26.20724,570.308,359.0352,215.1559,357.6231,0.1838853,5.722046E-05,9.155273E-05,6.103516E-05,-6.103516E-05,-0.0004882813,-0.0003967285,-6.103516E-05,
48.21109,498.1677,26.2076,570.293,359.049,215.1718,357.6241,498.1676,26.20756,570.293,359.0492,215.1723,357.6242,0.1814349,4.005432E-05,3.051758E-05,4.196167E-05,0,-0.0002441406,-0.0004577637,-6.103516E-05,
48.21609,498.1571,26.2079,570.278,359.0631,215.1876,357.6252,498.1571,26.20789,570.2781,359.0632,215.1881,357.6253,0.1789839,1.335144E-05,6.103516E-05,1.716614E-05,-6.103516E-05,-6.103516E-05,-0.0005187988,-6.103516E-05,
48.2211,498.1466,26.2082,570.263,359.0771,215.2041,357.6263,498.1465,26.20819,570.2631,359.0771,215.2038,357.6264,0.1765285,7.629395E-06,6.103516E-05,1.144409E-05,-6.103516E-05,-3.051758E-05,0.000289917,-0.0001220703,
48.2261,498.136,26.20849,570.248,359.0911,215.2202,357.6274,498.1359,26.20846,570.248,359.091,215.2198,357.6276,0.1740751,2.861023E-05,6.103516E-05,3.242493E-05,-6.103516E-05,6.103516E-05,0.0004425049,-0.0001220703,
48.2311,498.1253,26.20878,570.233,359.105,215.2356,357.6286,498.1253,26.20873,570.2331,359.1048,215.2356,357.6287,0.1716378,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,0.000213623,4.577637E-05,-0.0001220703,
48.2361,498.1147,26.20907,570.218,359.1188,215.2517,357.6297,498.1146,26.209,570.218,359.1186,215.2513,357.6299,0.169194,6.484985E-05,9.155273E-05,6.866455E-05,-6.103516E-05,0.0002441406,0.0003509521,-0.0001831055,
48.2411,498.1041,26.20935,570.2029,359.1325,215.2674,357.6308,498.104,26.20927,570.2029,359.1323,215.2669,357.631,0.1667538,7.43866E-05,9.155273E-05,7.820129E-05,-6.103516E-05,0.000213623,0.0004272461,-0.0001831055,
48.2461,498.0934,26.20963,570.1879,359.1461,215.2829,357.632,498.0934,26.20954,570.1879,359.1458,215.2828,357.6322,0.1643386,8.392334E-05,9.155273E-05,8.773804E-05,-6.103516E-05,0.0003051758,0.0001373291,-0.000213623,
48.2511,498.0827,26.2099,570.1727,359.1597,215.2987,357.6331,498.0826,26.20982,570.1728,359.1595,215.298,357.6334,0.161906,8.201599E-05,9.155273E-05,8.583069E-05,-6.103516E-05,0.0002746582,0.0006713867,-0.0002441406,
48.2561,498.072,26.21017,570.1577,359.1732,215.314,357.6343,498.0719,26.21009,570.1577,359.1729,215.3135,357.6346,0.1594918,8.201599E-05,9.155273E-05,8.583069E-05,-6.103516E-05,0.0002746582,0.0005645752,-0.0002746582,
48.2611,498.0613,26.21043,570.1425,359.1866,215.3295,357.6354,498.0612,26.21036,570.1426,359.1864,215.3293,357.6357,0.1570773,7.05719E-05,9.155273E-05,7.43866E-05,-6.103516E-05,0.0002746582,0.000213623,-0.0003051758,
48.26611,498.0506,26.2107,570.1274,359.2,215.3446,357.6366,498.0505,26.21063,570.1275,359.1997,215.3445,357.637,0.1546745,6.29425E-05,6.103516E-05,6.67572E-05,-6.103516E-05,0.0002441406,7.629395E-05,-0.0003356934,
48.27111,498.0399,26.21095,570.1122,359.2132,215.36,357.6378,498.0398,26.2109,570.1123,359.2131,215.3602,357.6382,0.1522677,4.768372E-05,6.103516E-05,5.149841E-05,-6.103516E-05,0.0001220703,-0.0001983643,-0.0003662109,
48.27611,498.0291,26.21121,570.0971,359.2264,215.3754,357.639,498.0291,26.21118,570.0971,359.2263,215.375,357.6394,0.149879,3.051758E-05,3.051758E-05,3.242493E-05,0,0.0001220703,0.0003204346,-0.0003967285,
48.28111,498.0183,26.21146,570.0819,359.2395,215.3904,357.6402,498.0183,26.21145,570.0819,359.2395,215.3905,357.6407,0.1474826,5.722046E-06,3.051758E-05,7.629395E-06,0,-3.051758E-05,-0.0001068115,-0.0004272461,
48.28611,498.0075,26.2117,570.0668,359.2526,215.4051,357.6414,498.0075,26.21168,570.0668,359.2526,215.4052,357.6418,0.1451075,1.907349E-05,0,1.907349E-05,0,-3.051758E-05,-0.0001373291,-0.0003967285,
48.29111,497.9967,26.21194,570.0516,359.2655,215.4199,357.6427,497.9967,26.2119,570.0516,359.2657,215.4205,357.6429,0.1427228,3.623962E-05,3.051758E-05,3.814697E-05,0,-0.000213623,-0.000579834,-0.0002746582,
48.29611,497.9859,26.21218,570.0364,359.2784,215.4352,357.6439,497.9859,26.21213,570.0364,359.2787,215.4351,357.6441,0.1403537,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,-0.0003356934,0.0001068115,-0.0001831055,
48.30111,497.9751,26.21241,570.0211,359.2912,215.4497,357.6451,497.975,26.21235,570.0212,359.2917,215.4503,357.6452,0.1379817,6.29425E-05,6.103516E-05,6.67572E-05,-6.103516E-05,-0.0005187988,-0.0006408691,-9.155273E-05,
48.30611,497.9644,26.21264,570.0061,359.3038,215.4643,357.6463,497.9643,26.21256,570.0062,359.3042,215.4648,357.6463,0.1356823,7.05719E-05,9.155273E-05,7.43866E-05,-6.103516E-05,-0.0004577637,-0.0004577637,-3.051758E-05,
48.31112,497.9537,26.21286,569.9911,359.3162,215.4784,357.6474,497.9536,26.21278,569.9911,359.3166,215.479,357.6475,0.1334195,7.247925E-05,0.0001220703,7.820129E-05,-6.103516E-05,-0.0003967285,-0.0005493164,-6.103516E-05,
48.31612,497.9431,26.21308,569.9762,359.3284,215.4928,357.6485,497.943,26.213,569.9763,359.3287,215.4933,357.6486,0.1311731,7.43866E-05,9.155273E-05,7.820129E-05,-6.103516E-05,-0.0003051758,-0.0004577637,-3.051758E-05,
48.32112,497.9324,26.21329,569.9613,359.3407,215.507,357.6497,497.9323,26.21322,569.9614,359.3409,215.5074,357.6497,0.1289351,7.05719E-05,6.103516E-05,7.43866E-05,-6.103516E-05,-0.0001831055,-0.0003662109,-3.051758E-05,
48.32612,497.9217,26.2135,569.9463,359.3529,215.5211,357.6508,497.9217,26.21344,569.9464,359.3531,215.5211,357.6508,0.126688,5.912781E-05,6.103516E-05,6.29425E-05,-6.103516E-05,-0.0001831055,4.577637E-05,-3.051758E-05,
48.33112,497.911,26.21371,569.9313,359.365,215.5349,357.6519,497.9109,26.21365,569.9313,359.3651,215.5354,357.6519,0.1244521,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,-0.0001220703,-0.0005187988,0,
48.33612,497.9004,26.21391,569.9163,359.377,215.5488,357.6531,497.9003,26.21387,569.9164,359.3771,215.5491,357.6531,0.1222301,3.433228E-05,6.103516E-05,3.814697E-05,-6.103516E-05,-6.103516E-05,-0.0002593994,0,
48.34112,497.8896,26.21411,569.9013,359.389,215.5629,357.6542,497.8896,26.21409,569.9013,359.3891,215.5633,357.6542,0.1200042,1.525879E-05,3.051758E-05,1.716614E-05,0,-9.155273E-05,-0.0003662109,0,
48.34612,497.8789,26.2143,569.8864,359.4009,215.5768,357.6554,497.8789,26.2143,569.8864,359.4009,215.5766,357.6554,0.1177969,1.907349E-06,0,1.907349E-06,0,-3.051758E-05,0.0002746582,0,
48.35112,497.8681,26.21449,569.8713,359.4127,215.5906,357.6566,497.8681,26.21447,569.8713,359.4127,215.5906,357.6566,0.1155977,2.098083E-05,6.103516E-05,2.479553E-05,-6.103516E-05,3.051758E-05,-1.525879E-05,0,
48.35612,497.8574,26.21468,569.8563,359.4245,215.6039,357.6577,497.8573,26.21464,569.8563,359.4244,215.6042,357.6577,0.1134057,3.814697E-05,6.103516E-05,4.196167E-05,-6.103516E-05,0.0001220703,-0.0003662109,3.051758E-05,
48.36113,497.8466,26.21486,569.8412,359.4362,215.6179,357.6589,497.8465,26.21481,569.8412,359.4361,215.6176,357.6589,0.1112168,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,0.0001220703,0.0003051758,0,
48.36613,497.8358,26.21505,569.8261,359.4478,215.6312,357.6601,497.8357,26.21498,569.8262,359.4476,215.6308,357.6601,0.1090426,6.29425E-05,9.155273E-05,6.67572E-05,-6.103516E-05,0.0001831055,0.0003967285,0,
48.37113,497.825,26.21522,569.811,359.4594,215.6445,357.6613,497.8249,26.21515,569.8111,359.4592,215.6442,357.6613,0.1068621,6.484985E-05,6.103516E-05,6.866455E-05,-6.103516E-05,0.0001831055,0.000289917,0,
48.37613,497.8141,26.2154,569.796,359.4709,215.6577,357.6625,497.8141,26.21532,569.796,359.4707,215.6579,357.6625,0.1046958,7.05719E-05,9.155273E-05,7.43866E-05,-6.103516E-05,0.0001831055,-0.0001525879,3.051758E-05,
48.38113,497.8033,26.21557,569.7809,359.4823,215.6713,357.6637,497.8033,26.21549,569.7809,359.4821,215.6712,357.6637,0.1025357,6.866455E-05,6.103516E-05,7.247925E-05,-6.103516E-05,0.000213623,0.0001068115,3.051758E-05,
48.38613,497.7924,26.21573,569.7657,359.4937,215.6846,357.6649,497.7924,26.21566,569.7658,359.4935,215.6844,357.6649,0.1003757,6.484985E-05,6.103516E-05,6.866455E-05,-6.103516E-05,0.0001831055,0.0002288818,3.051758E-05,
48.39113,497.7816,26.21589,569.7506,359.505,215.6979,357.6661,497.7816,26.21584,569.7507,359.5049,215.6976,357.6661,0.09822702,5.340576E-05,9.155273E-05,5.722046E-05,-6.103516E-05,0.0001525879,0.0003356934,0,
48.39613,497.7708,26.21606,569.7355,359.5163,215.7109,357.6673,497.7707,26.21601,569.7355,359.5161,215.711,357.6673,0.09607697,4.577637E-05,9.155273E-05,4.959106E-05,-6.103516E-05,0.0001220703,-0.0001831055,0,
48.40113,497.7598,26.21621,569.7203,359.5274,215.7241,357.6685,497.7598,26.21618,569.7203,359.5274,215.7237,357.6685,0.0939393,2.861023E-05,3.051758E-05,3.051758E-05,0,6.103516E-05,0.0003204346,0,
48.40614,497.7489,26.21636,569.7051,359.5386,215.7368,357.6698,497.7489,26.21635,569.7052,359.5385,215.7369,357.6698,0.09180689,3.14568E-05,3.051758E-05,9.536743E-06,-6.103516E-05,3.051758E-05,-6.103516E-05,0,
48.41114,497.7381,26.21651,569.6902,359.5495,215.7498,357.671,497.7381,26.2165,569.6902,359.5495,215.7498,357.671,0.08971453,1.525879E-05,-3.051758E-05,1.335144E-05,0,0,-6.103516E-05,0,
48.41614,497.7274,26.21665,569.6753,359.5603,215.7622,357.6722,497.7274,26.21662,569.6753,359.5602,215.7621,357.6722,0.0876627,2.861023E-05,3.051758E-05,3.051758E-05,0,9.155273E-05,0.0001068115,-3.051758E-05,
48.42114,497.7167,26.21679,569.6603,359.571,215.7746,357.6734,497.7166,26.21675,569.6604,359.5709,215.7745,357.6735,0.08560753,4.196167E-05,6.103516E-05,4.577637E-05,-6.103516E-05,0.0001220703,0.0001373291,-6.103516E-05,
48.42614,497.7059,26.21693,569.6454,359.5817,215.7871,357.6746,497.7058,26.21687,569.6455,359.5815,215.7872,357.6747,0.08356524,5.149841E-05,6.103516E-05,5.531311E-05,-6.103516E-05,0.0001525879,-0.0001068115,-6.103516E-05,
48.43114,497.6952,26.21706,569.6306,359.5922,215.7995,357.6758,497.6951,26.217,569.6306,359.5921,215.7998,357.6759,0.08152914,5.912781E-05,6.103516E-05,6.29425E-05,-6.103516E-05,0.0001525879,-0.0003356934,-6.103516E-05,
48.43614,497.6844,26.21719,569.6157,359.6028,215.812,357.677,497.6844,26.21712,569.6157,359.6026,215.8118,357.6772,0.07949924,6.67572E-05,3.051758E-05,6.866455E-05,0,0.0001525879,0.0001220703,-0.0001220703,
48.44114,497.6736,26.21731,569.6007,359.6133,215.8244,357.6783,497.6736,26.21725,569.6008,359.6131,215.8238,357.6784,0.07747507,6.103516E-05,6.103516E-05,6.484985E-05,-6.103516E-05,0.0001831055,0.0005340576,-0.0001220703,
48.44614,497.6628,26.21744,569.5858,359.6237,215.8366,357.6795,497.6628,26.21737,569.5858,359.6234,215.8366,357.6796,0.07545948,6.29425E-05,3.051758E-05,6.484985E-05,0,0.000213623,0,-0.0001220703,
48.45115,497.652,26.21756,569.5708,359.634,215.8486,357.6807,497.652,26.2175,569.5709,359.6339,215.8487,357.6809,0.07344103,5.722046E-05,6.103516E-05,6.103516E-05,-6.103516E-05,0.0001831055,-0.0001220703,-0.0001525879,
48.45615,497.6412,26.21767,569.5558,359.6443,215.8608,357.682,497.6412,26.21762,569.5558,359.6442,215.8608,357.6822,0.07143211,4.577637E-05,3.051758E-05,4.768372E-05,0,0.0001220703,3.051758E-05,-0.0001831055,
48.46115,497.6304,26.21779,569.5409,359.6546,215.8729,357.6832,497.6304,26.21775,569.5409,359.6544,215.8728,357.6834,0.06943321,3.814697E-05,0,3.814697E-05,0,0.0001220703,0.0001220703,-0.000213623,
48.46615,497.6196,26.2179,569.5259,359.6648,215.8851,357.6844,497.6196,26.21788,569.5259,359.6647,215.885,357.6847,0.06743622,1.907349E-05,0,1.907349E-05,0,9.155273E-05,6.103516E-05,-0.0002441406,
48.47115,497.6087,26.218,569.5109,359.6749,215.8968,357.6857,497.6087,26.218,569.5109,359.6748,215.8967,357.686,0.06545067,5.722046E-06,-6.103516E-05,1.907349E-06,6.103516E-05,3.051758E-05,0.0001373291,-0.0002746582,
48.47615,497.5978,26.21811,569.4958,359.6849,215.9086,357.687,497.5978,26.21809,569.4958,359.6849,215.9087,357.6873,0.06347036,1.716614E-05,0,1.716614E-05,0,0,-7.629395E-05,-0.0003051758,
48.48115,497.5869,26.21821,569.4808,359.6949,215.9203,357.6882,497.5869,26.21817,569.4808,359.695,215.9206,357.6885,0.06149626,3.051758E-05,3.051758E-05,3.242493E-05,0,-6.103516E-05,-0.0002593994,-0.0003051758,
48.48615,497.576,26.2183,569.4658,359.7049,215.9322,357.6895,497.576,26.21826,569.4658,359.7049,215.9324,357.6898,0.05954504,4.196167E-05,3.051758E-05,4.386902E-05,0,0,-0.0002288818,-0.0003356934,
48.49115,497.5652,26.2184,569.4508,359.7148,215.9441,357.6908,497.5651,26.21834,569.4508,359.7149,215.9439,357.6911,0.05758953,5.149841E-05,3.051758E-05,5.340576E-05,0,-9.155273E-05,0.0001373291,-0.0003051758,
48.49615,497.5542,26.21849,569.4357,359.7247,215.9557,357.692,497.5542,26.21843,569.4357,359.7248,215.9558,357.6923,0.05563879,5.722046E-05,3.051758E-05,5.912781E-05,0,-9.155273E-05,-4.577637E-05,-0.0002746582,
48.50116,497.5433,26.21858,569.4207,359.7345,215.9671,357.6933,497.5432,26.21852,569.4207,359.7346,215.9674,357.6935,0.05369282,5.722046E-05,6.103516E-05,6.103516E-05,-6.103516E-05,-0.0001525879,-0.0003204346,-0.000213623,
48.50616,497.5323,26.21866,569.4056,359.7442,215.979,357.6946,497.5323,26.2186,569.4056,359.7444,215.979,357.6947,0.05175781,5.722046E-05,6.103516E-05,6.103516E-05,-6.103516E-05,-0.000213623,1.525879E-05,-0.0001525879,
48.51116,497.5214,26.21874,569.3905,359.7539,215.9901,357.6959,497.5214,26.21869,569.3905,359.7541,215.9905,357.696,0.04982662,5.531311E-05,3.051758E-05,5.722046E-05,0,-0.0002441406,-0.0004119873,-9.155273E-05,
48.51616,497.5105,26.21882,569.3754,359.7635,216.0014,357.6972,497.5104,26.21877,569.3754,359.7638,216.002,357.6972,0.04790449,4.577637E-05,9.155273E-05,4.959106E-05,-6.103516E-05,-0.0003051758,-0.0006256104,-3.051758E-05,
48.52116,497.4997,26.2189,569.3606,359.7729,216.0127,357.6984,497.4996,26.21886,569.3606,359.7731,216.0128,357.6984,0.04605293,3.814697E-05,3.051758E-05,4.005432E-05,0,-0.0002441406,-9.155273E-05,-3.051758E-05,
48.52616,497.4889,26.21897,569.3458,359.7822,216.0239,357.6996,497.4889,26.21894,569.3458,359.7823,216.0242,357.6996,0.04421091,2.479553E-05,3.051758E-05,2.670288E-05,0,-0.0001220703,-0.0002441406,-3.051758E-05,
48.53116,497.4781,26.21903,569.3308,359.7915,216.0347,357.7008,497.478,26.21902,569.3308,359.7916,216.0349,357.7008,0.04236174,7.629395E-06,3.051758E-05,9.536743E-06,0,-9.155273E-05,-0.0001983643,-3.051758E-05,
48.53616,497.4672,26.2191,569.316,359.8008,216.046,357.702,497.4672,26.2191,569.316,359.8008,216.0461,357.702,0.0405283,3.814697E-06,0,3.814697E-06,0,0,-0.0001068115,0,
48.54116,497.4564,26.21916,569.3011,359.81,216.0571,357.7032,497.4564,26.21914,569.3011,359.81,216.0571,357.7032,0.03869104,2.098083E-05,0,2.098083E-05,0,3.051758E-05,4.577637E-05,0,
48.54617,497.4456,26.21922,569.2862,359.8191,216.0678,357.7045,497.4455,26.21919,569.2863,359.8191,216.0678,357.7045,0.03686666,2.861023E-05,6.103516E-05,3.242493E-05,-6.103516E-05,3.051758E-05,-3.051758E-05,3.051758E-05,
48.55117,497.4347,26.21928,569.2713,359.8282,216.0783,357.7057,497.4346,26.21924,569.2714,359.8282,216.0783,357.7057,0.03504515,4.005432E-05,6.103516E-05,4.386902E-05,-6.103516E-05,9.155273E-05,3.051758E-05,0,
48.55617,497.4238,26.21934,569.2564,359.8373,216.0896,357.7069,497.4238,26.21928,569.2565,359.8372,216.0894,357.7069,0.03323317,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,0.0001220703,0.0001678467,0,
48.56117,497.4129,26.21939,569.2415,359.8463,216.1001,357.7082,497.4129,26.21933,569.2415,359.8462,216.1002,357.7082,0.03141737,5.149841E-05,6.103516E-05,5.531311E-05,-6.103516E-05,9.155273E-05,-9.155273E-05,3.051758E-05,
48.56617,497.402,26.21943,569.2266,359.8552,216.1109,357.7094,497.402,26.21938,569.2266,359.8551,216.1105,357.7094,0.02961493,5.340576E-05,6.103516E-05,5.722046E-05,-6.103516E-05,0.0001220703,0.0003967285,3.051758E-05,
48.57117,497.3911,26.21948,569.2116,359.8641,216.1214,357.7107,497.3911,26.21942,569.2117,359.864,216.1215,357.7107,0.02782202,5.149841E-05,6.103516E-05,5.531311E-05,-6.103516E-05,0.0001220703,-6.103516E-05,0,
48.57617,497.3802,26.21952,569.1967,359.873,216.1321,357.7119,497.3802,26.21947,569.1967,359.8729,216.132,357.7119,0.0260253,4.959106E-05,6.103516E-05,5.340576E-05,-6.103516E-05,9.155273E-05,9.155273E-05,0,
48.58117,497.3694,26.21956,569.1817,359.8817,216.1425,357.7132,497.3693,26.21952,569.1818,359.8817,216.1424,357.7132,0.02424335,4.005432E-05,9.155273E-05,4.386902E-05,-6.103516E-05,9.155273E-05,9.155273E-05,0,
48.58617,497.3584,26.2196,569.1667,359.8905,216.1531,357.7144,497.3583,26.21956,569.1668,359.8904,216.1529,357.7144,0.02246237,3.051758E-05,6.103516E-05,3.433228E-05,-6.103516E-05,6.103516E-05,0.000213623,0,
48.59118,497.3474,26.21963,569.1517,359.8992,216.1638,357.7157,497.3474,26.21961,569.1518,359.8992,216.1634,357.7157,0.02068186,1.716614E-05,6.103516E-05,2.098083E-05,-6.103516E-05,-3.051758E-05,0.0004119873,0,
48.59618,497.3365,26.21966,569.1367,359.9078,216.1738,357.7169,497.3364,26.21966,569.1368,359.9079,216.1737,357.7169,0.01891661,0,6.103516E-05,3.814697E-06,-6.103516E-05,-6.103516E-05,6.103516E-05,0,
48.60118,497.3255,26.21969,569.1218,359.9164,216.1843,357.7182,497.3255,26.21968,569.1218,359.9165,216.1842,357.7182,0.01715517,1.144409E-05,3.051758E-05,1.335144E-05,0,-6.103516E-05,0.0001525879,-3.051758E-05,
48.60618,497.3145,26.21972,569.1068,359.925,216.1947,357.7195,497.3145,26.21969,569.1068,359.925,216.1943,357.7195,0.01540852,2.288818E-05,6.103516E-05,2.670288E-05,-6.103516E-05,-6.103516E-05,0.0003356934,0,
48.61118,497.3036,26.21974,569.0918,359.9335,216.2047,357.7208,497.3035,26.2197,569.0919,359.9336,216.205,357.7208,0.0136652,3.051758E-05,6.103516E-05,3.433228E-05,-6.103516E-05,-0.0001220703,-0.0002746582,0,
48.61618,497.2926,26.21976,569.0768,359.9419,216.2149,357.722,497.2925,26.21972,569.0768,359.9421,216.215,357.722,0.01192379,4.196167E-05,6.103516E-05,4.577637E-05,-6.103516E-05,-0.0001525879,-0.0001068115,-3.051758E-05,
48.62118,497.2816,26.21977,569.0617,359.9503,216.2251,357.7233,497.2815,26.21973,569.0618,359.9506,216.2257,357.7233,0.01017952,4.386902E-05,6.103516E-05,4.768372E-05,-6.103516E-05,-0.0002441406,-0.0005950928,-3.051758E-05,
48.62618,497.2706,26.21979,569.0467,359.9587,216.2349,357.7246,497.2705,26.21974,569.0468,359.9589,216.2353,357.7246,0.008468151,4.959106E-05,9.155273E-05,5.340576E-05,-6.103516E-05,-0.0002441406,-0.0003662109,-3.051758E-05,
48.63118,497.2597,26.2198,569.0319,359.9668,216.2451,357.7258,497.2596,26.21975,569.0319,359.9671,216.2451,357.7259,0.006795883,4.768372E-05,9.155273E-05,5.149841E-05,-6.103516E-05,-0.0002441406,0,-6.103516E-05,
48.63618,497.2488,26.21981,569.017,359.975,216.255,357.7271,497.2488,26.21976,569.0171,359.9752,216.2549,357.7271,0.005126953,4.577637E-05,6.103516E-05,4.959106E-05,-6.103516E-05,-0.0001831055,9.155273E-05,-6.103516E-05,
48.64119,497.238,26.21982,569.0022,359.9831,216.2648,357.7283,497.2379,26.21978,569.0023,359.9832,216.2649,357.7284,0.003469944,4.196167E-05,6.103516E-05,4.577637E-05,-6.103516E-05,-0.0001525879,-0.0001068115,-6.103516E-05,
48.64619,497.2271,26.21982,568.9874,359.9911,216.2744,357.7296,497.2271,26.21979,568.9874,359.9912,216.2747,357.7297,0.001823425,3.623962E-05,0,3.623962E-05,0,-6.103516E-05,-0.000213623,-9.155273E-05,
48.65119,497.2162,26.21982,568.9725,-0.0008826953,216.2841,357.7308,497.2161,26.2198,568.9725,-0.0008044149,216.2842,357.7309,0.0001664162,3.814697E-05,3.051758E-05,2.479553E-05,-6.103516E-05,-7.82804E-05,-0.0001373291,-9.155273E-05,
48.65619,497.2053,26.21983,568.9576,0.007075382,216.294,357.7321,497.2052,26.21981,568.9576,0.007093845,216.2937,357.7322,-0.001468658,1.144409E-05,3.051758E-05,1.335144E-05,0,-1.8463E-05,0.0002746582,-0.0001220703,
48.66119,497.1943,26.21982,568.9428,0.01498816,216.3035,357.7333,497.1943,26.21982,568.9428,0.01496516,216.3033,357.7335,-0.003100395,3.814697E-06,0,3.814697E-06,0,2.299901E-05,0.0001831055,-0.0001525879,
48.66619,497.1834,26.21981,568.9279,0.02284026,216.313,357.7346,497.1834,26.2198,568.9279,0.0227988,216.3131,357.7348,-0.00472641,1.525879E-05,0,1.525879E-05,0,4.146062E-05,-0.0001068115,-0.0001525879,
48.67119,497.1725,26.21981,568.9131,0.03066819,216.3225,357.7359,497.1725,26.21978,568.9131,0.03057646,216.3224,357.7361,-0.006342888,2.861023E-05,0,2.861023E-05,0,9.172782E-05,9.155273E-05,-0.0001831055,
48.67619,497.1615,26.2198,568.8982,0.03844025,216.3319,357.7372,497.1615,26.21976,568.8982,0.03833044,216.3319,357.7373,-0.007956505,3.623962E-05,0,3.623962E-05,0,0.0001098141,0,-0.0001831055,
48.68119,497.1505,26.21978,568.8832,0.04614738,216.3413,357.7384,497.1505,26.21974,568.8833,0.0460739,216.3413,357.7386,-0.009570122,5.343981E-05,3.051758E-05,4.577637E-05,-6.103516E-05,7.347763E-05,6.103516E-05,-0.0001831055,
48.6862,497.1396,26.21977,568.8683,0.05384895,216.3508,357.7397,497.1395,26.21972,568.8684,0.05373945,216.3506,357.7399,-0.01116943,4.577637E-05,6.103516E-05,4.959106E-05,-6.103516E-05,0.0001094975,0.000289917,-0.0002441406,
48.6912,497.1286,26.21975,568.8534,0.06149525,216.3601,357.741,497.1285,26.2197,568.8535,0.06140832,216.3602,357.7412,-0.01277161,4.577637E-05,6.103516E-05,4.959106E-05,-6.103516E-05,8.692592E-05,-0.0001525879,-0.0002441406,
