UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
39.11915,516.1915,24.7899,594.0289,351.7309,223.5977,359.626,508.9435,24.72787,600.9181,351.7135,223.5915,359.6244,0.7451622,0.002584733,7.248016,0.06203461,-6.88916,0.0173645,0.006134033,0.001617432,
39.12415,516.1819,24.79407,594.019,351.6539,223.5713,359.6177,508.9306,24.73055,600.9045,351.6348,223.5654,359.6159,0.7502236,0.002519598,7.251373,0.06352234,-6.885559,0.01916504,0.005950928,0.001739502,
39.12915,516.1727,24.7982,594.0093,351.5778,223.5449,359.6094,508.9179,24.73317,600.8913,351.5589,223.5381,359.6079,0.7551162,0.002433598,7.25473,0.06502533,-6.882019,0.0189209,0.00680542,0.001495361,
39.13416,516.1635,24.80234,593.9995,351.5023,223.5186,359.6012,508.9052,24.73581,600.878,351.4831,223.5103,359.6,0.7599752,0.002334358,7.258209,0.06652641,-6.87854,0.01919556,0.008300781,0.001159668,
39.13916,516.1542,24.80648,593.9898,351.4275,223.4897,359.5935,508.8923,24.73849,600.8644,351.4069,223.4817,359.5922,0.7648542,0.002188134,7.261902,0.06799316,-6.874634,0.02062988,0.007965088,0.001312256,
39.14416,516.1453,24.81056,593.9804,351.3533,223.4608,359.5858,508.8798,24.74122,600.8512,351.3328,223.4533,359.5846,0.7695713,0.00215318,7.265533,0.06933975,-6.870789,0.02044678,0.007461548,0.001220703,
39.14916,516.1365,24.81465,593.9713,351.28,223.432,359.5782,508.8674,24.74411,600.8381,351.2607,223.4242,359.577,0.774178,0.002259925,7.269043,0.07054138,-6.866821,0.01928711,0.0078125,0.001159668,
39.15416,516.1277,24.81874,593.9619,351.2072,223.4022,359.5708,508.8549,24.74704,600.8247,351.1878,223.3936,359.5692,0.7788174,0.002363318,7.272827,0.07169151,-6.862854,0.01947021,0.008529663,0.001678467,
39.15916,516.119,24.82281,593.9526,351.1351,223.3715,359.5634,508.8423,24.74997,600.8113,351.1151,223.3623,359.5614,0.7834339,0.002468722,7.276672,0.07284164,-6.858704,0.02001953,0.009216309,0.002075195,
39.16416,516.1102,24.82696,593.9434,351.0627,223.3392,359.5558,508.8295,24.75296,600.7978,351.0408,223.3294,359.5535,0.7881269,0.002616866,7.280731,0.0739975,-6.854431,0.02191162,0.009765625,0.002288818,
39.16916,516.1017,24.83116,593.9344,350.9911,223.3064,359.5483,508.8169,24.7559,600.7844,350.969,223.2963,359.546,0.7926862,0.002633821,7.28479,0.07526016,-6.849976,0.02209473,0.01016235,0.002319336,
39.17416,516.0932,24.83536,593.9254,350.9202,223.2734,359.5409,508.8043,24.75885,600.771,350.8976,223.2621,359.5387,0.7971966,0.002649103,7.28891,0.07651329,-6.845581,0.02255249,0.01133728,0.002227783,
39.17916,516.0848,24.83956,593.9165,350.8502,223.239,359.5338,508.7916,24.76182,600.7574,350.8265,223.2275,359.5314,0.8016875,0.002620634,7.293213,0.07773972,-6.840942,0.02368164,0.01150513,0.002410889,
39.18417,516.0766,24.84371,593.9078,350.7809,223.2052,359.5267,508.7791,24.76472,600.7443,350.7585,223.1926,359.5246,0.8059959,0.002577316,7.297455,0.07899284,-6.836426,0.0223999,0.0125885,0.00213623,
39.18917,516.0684,24.84789,593.899,350.7129,223.1694,359.52,508.7664,24.76769,600.7307,350.6891,223.157,359.5176,0.8103652,0.002512048,7.301941,0.08019829,-6.831665,0.02374268,0.01239014,0.002380371,
39.19417,516.0604,24.85201,593.8906,350.6456,223.1343,359.5132,508.754,24.77058,600.7176,350.623,223.1206,359.5112,0.814548,0.002423534,7.306335,0.08143234,-6.826965,0.02261353,0.01368713,0.00201416,
39.19917,516.0524,24.85616,593.882,350.5796,223.0966,359.507,508.7413,24.77355,600.704,350.556,223.0835,359.5047,0.8187895,0.002312545,7.311127,0.08260727,-6.822021,0.02362061,0.01307678,0.002319336,
39.20417,516.0447,24.86023,593.8738,350.5141,223.06,359.5006,508.729,24.77643,600.691,350.4916,223.0456,359.4987,0.8228474,0.002177695,7.315674,0.08380699,-6.817139,0.02249146,0.0144043,0.001922607,
39.20917,516.0367,24.86438,593.8653,350.4487,223.0206,359.4945,508.7162,24.77967,600.6772,350.4245,223.0057,359.4925,0.827086,0.002317842,7.320465,0.08471489,-6.81189,0.02420044,0.0148468,0.002075195,
39.21417,516.0291,24.86852,593.8572,350.3845,222.9807,359.4885,508.7037,24.78287,600.6637,350.36,222.9657,359.4866,0.8311639,0.002404712,7.325317,0.08564186,-6.806519,0.02450562,0.01507568,0.001922607,
39.21917,516.0215,24.87264,593.8491,350.321,222.9417,359.4825,508.6914,24.78604,600.6504,350.2973,222.9261,359.4809,0.8351326,0.002468165,7.330109,0.08660316,-6.801331,0.02377319,0.015625,0.001556396,
39.22417,516.0139,24.87679,593.8409,350.2587,222.8996,359.477,508.6787,24.78932,600.6366,350.2336,222.8827,359.4756,0.839179,0.002522724,7.335236,0.08747292,-6.795715,0.025177,0.016922,0.001434326,
39.22918,516.0067,24.88085,593.8331,350.1975,222.8579,359.4716,508.6664,24.79248,600.6233,350.1732,222.8418,359.4703,0.8430209,0.002543428,7.340302,0.08837128,-6.790161,0.02432251,0.01608276,0.001281738,
39.23418,515.9994,24.88493,593.8253,350.1373,222.816,359.4662,508.6539,24.79567,600.6099,350.1133,222.7988,359.4654,0.8468342,0.002556605,7.345459,0.08925629,-6.784607,0.02398682,0.01722717,0.0008544922,
39.23918,515.9922,24.889,593.8175,350.0782,222.7732,359.4612,508.6415,24.79886,600.5965,350.0548,222.7554,359.4603,0.8505783,0.002538337,7.350708,0.09013748,-6.778992,0.02337646,0.01779175,0.0008850098,
39.24418,515.9851,24.89303,593.8098,350.0205,222.729,359.4565,508.629,24.80208,600.5829,349.9965,222.7114,359.4548,0.8543077,0.002519579,7.35611,0.09095192,-6.773132,0.02398682,0.01757813,0.001617432,
39.24918,515.9781,24.89703,593.8024,349.9636,222.6853,359.4517,508.6167,24.80523,600.5697,349.941,222.667,359.4499,0.8578911,0.002470046,7.36142,0.09179115,-6.767334,0.02264404,0.01834106,0.001861572,
39.25418,515.9712,24.90106,593.7948,349.9077,222.6395,359.447,508.6042,24.80847,600.5561,349.884,222.6208,359.4448,0.8615427,0.002470046,7.367035,0.09259033,-6.761292,0.02365112,0.01876831,0.002197266,
39.25918,515.9644,24.90512,593.7874,349.8525,222.5943,359.442,508.5918,24.81165,600.5427,349.8296,222.5741,359.44,0.8650842,0.002450215,7.372589,0.09346581,-6.755371,0.02297974,0.0201416,0.001953125,
39.26418,515.9575,24.90924,593.78,349.7987,222.5469,359.4374,508.5791,24.8149,600.5291,349.7751,222.5258,359.4354,0.8686285,0.002338494,7.378326,0.09433556,-6.749084,0.02365112,0.02108765,0.00201416,
39.26918,515.9509,24.9133,593.7728,349.7459,222.4998,359.4329,508.5669,24.81813,600.5157,349.7232,222.4782,359.4311,0.8720188,0.002276556,7.384064,0.09516144,-6.742859,0.02264404,0.0216217,0.001800537,
39.27419,515.9443,24.91736,593.7656,349.6944,222.4514,359.4286,508.5545,24.82157,600.5021,349.6717,222.4295,359.4268,0.8754082,0.002362207,7.389832,0.09579468,-6.73645,0.0227356,0.0219574,0.001861572,
39.27919,515.9379,24.92138,593.7586,349.6441,222.402,359.4247,508.5422,24.82499,600.4884,349.6215,222.3799,359.4227,0.8787265,0.002409881,7.395691,0.09639549,-6.729797,0.02261353,0.02209473,0.001953125,
39.28419,515.9316,24.92537,593.7517,349.5955,222.3528,359.4208,508.53,24.82837,600.475,349.5733,222.3293,359.4191,0.8819385,0.00245312,7.401581,0.09700966,-6.723267,0.02215576,0.02352905,0.001647949,
39.28919,515.9252,24.92937,593.7449,349.5477,222.3027,359.4171,508.5177,24.83177,600.4615,349.526,222.2794,359.4154,0.885108,0.002485638,7.407501,0.09760284,-6.716614,0.02166748,0.02325439,0.001708984,
39.29419,515.9191,24.93333,593.738,349.5015,222.2514,359.4137,508.5054,24.83519,600.4479,349.4798,222.2276,359.412,0.8882332,0.00250436,7.413635,0.09814644,-6.709839,0.02163696,0.02375793,0.001678467,
39.29919,515.913,24.93727,593.7313,349.4562,222.2001,359.4103,508.4932,24.83857,600.4344,349.4352,222.1754,359.4089,0.891284,0.002515828,7.4198,0.09870529,-6.703064,0.02099609,0.02474976,0.001434326,
39.30419,515.9069,24.94125,593.7246,349.4122,222.1481,359.407,508.4809,24.84199,600.4208,349.3912,222.1217,359.4059,0.8943014,0.00252333,7.425964,0.09925461,-6.696167,0.02093506,0.02642822,0.001037598,
39.30919,515.9009,24.94521,593.718,349.3695,222.0947,359.404,508.4685,24.84543,600.4071,349.3486,222.0673,359.4032,0.8972745,0.00249145,7.432373,0.09978485,-6.689148,0.02093506,0.02745056,0.0008239746,
39.31419,515.895,24.94913,593.7115,349.3279,222.0407,359.4012,508.4562,24.84883,600.3936,349.3076,222.0128,359.4006,0.9001484,0.002446467,7.438782,0.1002998,-6.682007,0.02038574,0.0279541,0.000579834,
39.31919,515.8893,24.95303,593.7052,349.288,221.9866,359.3985,508.444,24.85222,600.3801,349.2681,221.9591,359.3981,0.9029465,0.002386538,7.445251,0.1008129,-6.674927,0.01986694,0.02752686,0.0003967285,
39.3242,515.8835,24.95693,593.6989,349.2494,221.932,359.3959,508.4318,24.85562,600.3666,349.2302,221.9028,359.3961,0.9056873,0.002305025,7.451782,0.1013069,-6.667725,0.01919556,0.02911377,-0.0001525879,
39.3292,515.8779,24.96081,593.6925,349.2121,221.8767,359.3936,508.4195,24.85903,600.353,349.1934,221.8468,359.3934,0.9083748,0.002235295,7.458374,0.1017742,-6.660522,0.01870728,0.02993774,0.0001220703,
39.3342,515.8723,24.96466,593.6863,349.1761,221.8199,359.3916,508.4073,24.86259,600.3392,349.1574,221.7902,359.3909,0.9110193,0.002266855,7.464996,0.1020775,-6.652954,0.01867676,0.02967834,0.0007019043,
39.3392,515.8669,24.96847,593.6804,349.1417,221.7637,359.3896,508.3954,24.86607,600.3258,349.1243,221.7342,359.3886,0.9135265,0.002279933,7.471497,0.102396,-6.645447,0.0173645,0.02954102,0.0009460449,
39.3442,515.8614,24.97229,593.6742,349.1088,221.7061,359.3877,508.3832,24.86965,600.312,349.0916,221.6746,359.3867,0.9160404,0.002350981,7.47818,0.1026382,-6.637817,0.01712036,0.03155518,0.00100708,
39.3492,515.856,24.9761,593.6682,349.077,221.6487,359.3855,508.3711,24.87319,600.2983,349.0603,221.6177,359.3844,0.9184656,0.002429607,7.484894,0.1029129,-6.630188,0.0166626,0.0309906,0.00112915,
39.3542,515.8507,24.97996,593.6622,349.0466,221.5908,359.3835,508.3591,24.87672,600.2847,349.0308,221.5584,359.3827,0.9208174,0.002433245,7.491608,0.1032391,-6.622498,0.01574707,0.03242493,0.0008544922,
39.3592,515.8455,24.98381,593.6564,349.018,221.5319,359.3818,508.347,24.88027,600.2711,349.0027,221.499,359.381,0.9231195,0.002423894,7.498444,0.1035404,-6.614685,0.01528931,0.03286743,0.000793457,
39.3642,515.8403,24.98763,593.6505,348.9904,221.4723,359.3802,508.3349,24.88384,600.2573,348.9758,221.4391,359.3794,0.9253645,0.002429505,7.505463,0.1037922,-6.606873,0.01467896,0.03314209,0.0008544922,
39.36921,515.8352,24.99142,593.6448,348.9645,221.4114,359.3789,508.3227,24.88741,600.2435,348.9503,221.3774,359.3781,0.9275484,0.00241275,7.512482,0.1040154,-6.598755,0.01422119,0.03404236,0.000793457,
39.37421,515.8303,24.99517,593.6392,348.9399,221.3515,359.3775,508.3108,24.89089,600.2301,348.9267,221.3182,359.3767,0.9296207,0.00237905,7.519501,0.1042805,-6.590881,0.01324463,0.03329468,0.000793457,
39.37921,515.8253,24.99896,593.6335,348.9169,221.2907,359.3764,508.2987,24.89445,600.2164,348.9044,221.2565,359.3756,0.9316645,0.002352852,7.526611,0.1045017,-6.582886,0.01254272,0.03417969,0.0007324219,
39.38421,515.8204,25.00271,593.6279,348.8952,221.2292,359.3754,508.2866,24.89801,600.2026,348.8833,221.194,359.3748,0.9336481,0.002319185,7.533783,0.1047001,-6.574768,0.01190186,0.03520203,0.000579834,
39.38921,515.8156,25.00644,593.6224,348.875,221.1675,359.3745,508.2746,24.90153,600.1891,348.8644,221.1325,359.3739,0.9355383,0.002266855,7.540955,0.1049042,-6.56665,0.01062012,0.03504944,0.0005187988,
39.39421,515.8107,25.01015,593.6169,348.8562,221.1056,359.3736,508.2626,24.90509,600.1754,348.8464,221.069,359.3734,0.9373751,0.002250045,7.548157,0.1050587,-6.558533,0.009857178,0.03659058,0.000213623,
39.39921,515.806,25.01386,593.6115,348.8391,221.0426,359.373,508.2507,24.90871,600.1616,348.8301,221.0063,359.3728,0.9391565,0.002248178,7.555267,0.1051559,-6.550049,0.009063721,0.03623962,0.000213623,
39.40421,515.8013,25.01753,593.6062,348.8234,220.9801,359.3723,508.239,24.91228,600.1479,348.8148,220.9431,359.3725,0.9408522,0.002243019,7.562378,0.1052532,-6.541687,0.008636475,0.03703308,-0.0001525879,
39.40921,515.7966,25.02123,593.6007,348.8093,220.9159,359.372,508.2269,24.91595,600.1339,348.8014,220.878,359.3723,0.942524,0.002279933,7.569672,0.1052761,-6.533203,0.007904053,0.03793335,-0.000213623,
39.41422,515.7921,25.02487,593.5955,348.7962,220.8533,359.3715,508.2153,24.91949,600.1204,348.7896,220.816,359.3717,0.9440765,0.002274327,7.576782,0.1053772,-6.524841,0.006652832,0.037323,-0.0002441406,
39.41922,515.7874,25.02856,593.5901,348.7849,220.7887,359.3713,508.2032,24.92316,600.1063,348.7787,220.7502,359.3715,0.9456177,0.002270591,7.584137,0.1054039,-6.516235,0.006225586,0.03857422,-0.0001525879,
39.42422,515.7828,25.03219,593.5849,348.7751,220.725,359.371,508.1915,24.92673,600.0927,348.7697,220.6857,359.3713,0.9470596,0.002266855,7.59137,0.1054554,-6.507751,0.005340576,0.03929138,-0.0002746582,
39.42922,515.7783,25.03585,593.5796,348.7666,220.6603,359.3709,508.1795,24.93037,600.0787,348.7623,220.62,359.3711,0.9484529,0.002241141,7.598755,0.1054783,-6.499146,0.004302979,0.04029846,-0.0001831055,
39.43422,515.7738,25.03946,593.5745,348.7598,220.5937,359.3712,508.1675,24.93402,600.0648,348.756,220.5536,359.3711,0.949789,0.002244443,7.606293,0.1054363,-6.490356,0.003814697,0.04008484,0.0001220703,
39.43922,515.7697,25.043,593.5695,348.7542,220.5299,359.3709,508.156,24.93751,600.0515,348.7516,220.4911,359.3709,0.9509974,0.002248178,7.613617,0.1054859,-6.481934,0.002655029,0.03886414,-3.051758E-05,
39.44422,515.7651,25.04665,593.5643,348.7501,220.4645,359.3709,508.144,24.94116,600.0375,348.7484,220.4245,359.371,0.9522018,0.002231751,7.621033,0.1054859,-6.473206,0.001708984,0.04005432,-6.103516E-05,
39.44922,515.7607,25.05025,593.5591,348.7474,220.3988,359.3709,508.1322,24.94477,600.0237,348.7464,220.3586,359.371,0.95333,0.002237173,7.62854,0.1054802,-6.464539,0.001037598,0.04013062,-6.103516E-05,
39.45422,515.7565,25.05384,593.5541,348.7462,220.3326,359.3711,508.1204,24.94837,600.0099,348.7461,220.2923,359.3712,0.9543867,0.00220922,7.636108,0.1054764,-6.455811,6.103516E-05,0.04034424,-0.0001220703,
39.45922,515.7521,25.05743,593.5491,348.7464,220.2662,359.3713,508.1086,24.95197,599.996,348.7473,220.2262,359.3713,0.9553871,0.002209129,7.643494,0.1054516,-6.446899,-0.0008544922,0.04006958,-3.051758E-05,
39.46423,515.7479,25.06101,593.5441,348.7479,220.1999,359.3715,508.097,24.95558,599.9821,348.7496,220.1599,359.3715,0.9563217,0.00220338,7.650909,0.1054306,-6.438049,-0.001739502,0.0400238,0,
39.46923,515.7437,25.06459,593.5391,348.7511,220.1336,359.3716,508.0854,24.95917,599.9682,348.7537,220.0921,359.3719,0.9571886,0.002184726,7.658264,0.1054211,-6.429138,-0.002593994,0.04156494,-0.0002746582,
39.47423,515.7394,25.06819,593.534,348.7554,220.0664,359.372,508.0736,24.96281,599.9541,348.7588,220.0249,359.3721,0.9580088,0.002162422,7.665741,0.1053829,-6.420105,-0.003417969,0.04144287,-0.0001525879,
39.47923,515.7352,25.07174,593.5291,348.7612,219.9997,359.3723,508.062,24.9664,599.9402,348.7654,219.9592,359.3723,0.958744,0.002145618,7.673126,0.1053429,-6.411133,-0.004150391,0.04046631,-3.051758E-05,
39.48423,515.7311,25.07527,593.524,348.7683,219.9332,359.3728,508.0505,24.96998,599.9263,348.7736,219.8928,359.3728,0.9594135,0.00210043,7.680603,0.1052933,-6.402283,-0.005249023,0.04034424,6.103516E-05,
39.48923,515.7269,25.07877,593.5191,348.7769,219.8669,359.3733,508.0389,24.97355,599.9125,348.7827,219.8265,359.3732,0.9600258,0.002098556,7.687958,0.1052227,-6.393372,-0.00579834,0.04042053,0.0001220703,
39.49423,515.7227,25.08228,593.5141,348.7867,219.7996,359.3739,508.0272,24.97717,599.8985,348.7934,219.7593,359.3736,0.9605789,0.002110162,7.695435,0.1051159,-6.384399,-0.006744385,0.04031372,0.0003356934,
39.49923,515.7186,25.08577,593.5092,348.7977,219.733,359.3744,508.0157,24.98074,599.8846,348.8051,219.6922,359.3741,0.9610672,0.002107927,7.702881,0.1050358,-6.375488,-0.007415771,0.04084778,0.000213623,
39.50423,515.7144,25.08929,593.5042,348.8103,219.6653,359.375,508.004,24.98437,599.8706,348.8187,219.6249,359.3748,0.9615021,0.002126954,7.710388,0.1049194,-6.366455,-0.008392334,0.04040527,0.0002441406,
39.50924,515.7103,25.09278,593.4992,348.8242,219.5986,359.3754,507.9924,24.98794,599.8568,348.833,219.5576,359.3756,0.9618702,0.002130422,7.717865,0.1048412,-6.357544,-0.008789063,0.04104614,-0.0001525879,
39.51424,515.7061,25.09631,593.4941,348.8393,219.5309,359.376,507.9806,24.99159,599.8427,348.8493,219.4896,359.3762,0.9621811,0.002162422,7.725433,0.104723,-6.348572,-0.01000977,0.04124451,-0.0001220703,
39.51924,515.7019,25.09981,593.4891,348.8557,219.4627,359.3767,507.9689,24.99522,599.8286,348.8667,219.4209,359.3769,0.9624329,0.002188573,7.733002,0.1045914,-6.339478,-0.01092529,0.04180908,-0.0001831055,
39.52424,515.6978,25.1033,593.4841,348.8734,219.3954,359.3772,507.9575,24.99875,599.8144,348.885,219.3541,359.3774,0.9626141,0.002141673,7.740356,0.1045532,-6.330322,-0.01159668,0.04129028,-0.0002441406,
39.52924,515.6938,25.10676,593.4793,348.8922,219.3295,359.3776,507.9463,25.00218,599.8007,348.9041,219.2893,359.3779,0.9627323,0.002046109,7.747528,0.1045799,-6.321411,-0.01190186,0.04016113,-0.0003051758,
39.53424,515.6896,25.11023,593.4742,348.9121,219.2629,359.3781,507.9349,25.00571,599.7866,348.9248,219.2213,359.3786,0.9627972,0.002033005,7.754761,0.1045151,-6.312378,-0.01263428,0.04159546,-0.0004882813,
39.53924,515.6855,25.11369,593.4692,348.9331,219.1961,359.3786,507.9235,25.00923,599.7725,348.9466,219.1551,359.379,0.962801,0.002006806,7.762054,0.1044636,-6.303345,-0.01345825,0.04093933,-0.0003967285,
39.54424,515.6814,25.11715,593.4641,348.9554,219.1289,359.3791,507.912,25.01277,599.7584,348.9698,219.0886,359.3793,0.9627476,0.002001194,7.769379,0.1043873,-6.29425,-0.01431274,0.04023743,-0.0001525879,
39.54924,515.6773,25.12061,593.459,348.9791,219.0621,359.3795,507.9006,25.01628,599.7443,348.994,219.0217,359.3797,0.962635,0.001999575,7.776672,0.1043301,-6.285217,-0.01486206,0.04046631,-0.0001831055,
39.55424,515.6731,25.1241,593.454,349.0038,218.9957,359.3798,507.8892,25.01981,599.7302,349.0195,218.9554,359.3799,0.9624634,0.001999575,7.783875,0.1042919,-6.276184,-0.01565552,0.04025269,-9.155273E-05,
39.55925,515.6689,25.1276,593.4488,349.0298,218.9292,359.38,507.8777,25.02335,599.716,349.0462,218.888,359.3802,0.962225,0.002012694,7.791138,0.10425,-6.267212,-0.01641846,0.04112244,-0.0001831055,
39.56425,515.6647,25.13111,593.4435,349.0568,218.8622,359.3802,507.8662,25.02691,599.7018,349.0744,218.8203,359.3804,0.9619312,0.002029566,7.798523,0.1042004,-6.25824,-0.01763916,0.04194641,-0.0001525879,
39.56925,515.6605,25.13461,593.4384,349.0851,218.7953,359.3804,507.8547,25.03047,599.6876,349.1034,218.7532,359.3806,0.9615784,0.002070453,7.805786,0.1041393,-6.249207,-0.01828003,0.04206848,-0.0001220703,
39.57425,515.6564,25.13807,593.4333,349.1141,218.7294,359.3808,507.8434,25.03395,599.6736,349.1325,218.6883,359.3807,0.9611855,0.002034876,7.813019,0.1041203,-6.240356,-0.0184021,0.04116821,0.0001525879,
39.57925,515.6523,25.14147,593.4282,349.1438,218.6641,359.3813,507.8321,25.03743,599.6597,349.1627,218.6242,359.3806,0.9607296,0.002055471,7.82016,0.1040382,-6.231567,-0.01889038,0.03988647,0.0006408691,
39.58425,515.6481,25.14487,593.4229,349.1749,218.5986,359.3816,507.8209,25.04087,599.6456,349.1941,218.5594,359.3805,0.9602184,0.002046443,7.827271,0.1039925,-6.222656,-0.01916504,0.03919983,0.001098633,
39.58925,515.6439,25.14827,593.4177,349.2068,218.5337,359.3818,507.8097,25.04425,599.6314,349.2265,218.4943,359.3805,0.9596539,0.001997701,7.834167,0.1040154,-6.213745,-0.01965332,0.03933716,0.001342773,
39.59425,515.6396,25.15169,593.4123,349.2399,218.4687,359.382,507.7985,25.04764,599.6172,349.26,218.4295,359.3808,0.9590263,0.001949001,7.841156,0.1040516,-6.204895,-0.02017212,0.03924561,0.001190186,
39.59925,515.6353,25.15513,593.4069,349.274,218.4032,359.3821,507.7872,25.05107,599.6028,349.295,218.3642,359.3811,0.9583397,0.001920926,7.848145,0.1040668,-6.195923,-0.02096558,0.03897095,0.001037598,
39.60426,515.631,25.15857,593.4016,349.3089,218.3392,359.3819,507.7761,25.05442,599.5887,349.3302,218.3,359.3813,0.9576092,0.001884047,7.85495,0.104147,-6.187134,-0.02127075,0.03919983,0.000579834,
39.60926,515.6266,25.16206,593.3959,349.3452,218.2735,359.382,507.7646,25.05791,599.574,349.368,218.2342,359.3814,0.9567909,0.001871365,7.86203,0.1041546,-6.178162,-0.02279663,0.03927612,0.000579834,
39.61426,515.6223,25.16551,593.3904,349.3822,218.2085,359.3818,507.7533,25.06131,599.5598,349.4056,218.1694,359.3814,0.9559326,0.001887258,7.868958,0.1041927,-6.169312,-0.02340698,0.03909302,0.0004272461,
39.61926,515.6179,25.16898,593.3849,349.4201,218.1449,359.3814,507.7421,25.0647,599.5455,349.4434,218.1059,359.3814,0.9550457,0.001885388,7.875793,0.1042805,-6.160645,-0.02325439,0.03901672,0,
39.62426,515.6136,25.17241,593.3795,349.4582,218.0817,359.3813,507.731,25.06805,599.5314,349.4816,218.0439,359.3812,0.9541111,0.001818695,7.882568,0.1043625,-6.151978,-0.02340698,0.03782654,0.0001220703,
39.62926,515.6093,25.17579,593.374,349.4973,218.0185,359.3811,507.7199,25.0714,599.5173,349.5206,217.9823,359.3808,0.9531288,0.001839381,7.889374,0.1043835,-6.143372,-0.02337646,0.03625488,0.0003051758,
39.63426,515.6049,25.17917,593.3683,349.537,217.9566,359.3806,507.7089,25.07475,599.5033,349.5603,217.9207,359.3804,0.9520969,0.001915313,7.896057,0.1044197,-6.13501,-0.02328491,0.03590393,0.0002441406,
39.63926,515.6003,25.18261,593.3625,349.5778,217.8943,359.3801,507.6976,25.07816,599.489,349.6015,217.8583,359.3798,0.9509926,0.001980838,7.90271,0.1044521,-6.126465,-0.02377319,0.03599548,0.0003051758,
39.64426,515.5958,25.18605,593.3567,349.6194,217.8324,359.3795,507.6864,25.08154,599.4748,349.6435,217.796,359.3792,0.9498405,0.002057697,7.909393,0.1045055,-6.118103,-0.0241394,0.03631592,0.0002441406,
39.64927,515.5912,25.18951,593.3508,349.6619,217.7699,359.3788,507.6753,25.08482,599.4603,349.6866,217.7337,359.3784,0.9486275,0.001997701,7.915955,0.1046906,-6.109436,-0.02468872,0.03616333,0.0003662109,
39.65427,515.5867,25.19296,593.3449,349.7053,217.7075,359.3781,507.6642,25.08807,599.4457,349.7308,217.6725,359.3774,0.9473572,0.001929725,7.922516,0.1048927,-6.100769,-0.0255127,0.03507996,0.0006713867,
39.65927,515.5821,25.19643,593.339,349.7494,217.6457,359.3771,507.6531,25.0913,599.4312,349.7753,217.61,359.3765,0.9460392,0.001884047,7.929016,0.1051254,-6.092224,-0.02593994,0.03564453,0.0006408691,
39.66427,515.5774,25.19993,593.3329,349.7945,217.5842,359.376,507.6419,25.09456,599.4166,349.821,217.5483,359.3753,0.9446545,0.00183562,7.935455,0.1053658,-6.083679,-0.02655029,0.03587341,0.0007324219,
39.66927,515.5728,25.20341,593.3269,349.8397,217.5233,359.375,507.6309,25.09779,599.4022,349.8662,217.4891,359.374,0.9432659,0.001767948,7.941864,0.1056232,-6.075256,-0.02651978,0.03417969,0.00100708,
39.67427,515.5682,25.20682,593.321,349.8849,217.4637,359.3743,507.6201,25.10094,599.3881,349.9104,217.4309,359.3727,0.9418697,0.001650367,7.948151,0.1058769,-6.067017,-0.02548218,0.03274536,0.001556396,
39.67927,515.5636,25.21016,593.3149,349.9308,217.4047,359.3734,507.6092,25.10412,599.3738,349.9562,217.3736,359.3712,0.9404087,0.001652245,7.954376,0.1060467,-6.058899,-0.02539063,0.03108215,0.002197266,
39.68427,515.5588,25.21354,593.3088,349.9774,217.3455,359.3724,507.5982,25.10733,599.3595,350.0027,217.3151,359.3697,0.9388866,0.001674093,7.960541,0.1062088,-6.05072,-0.02532959,0.0304718,0.002746582,
39.68927,515.5541,25.21692,593.3026,350.0248,217.2873,359.3712,507.5873,25.11051,599.3453,350.0495,217.2566,359.3687,0.9373322,0.001698479,7.966736,0.106411,-6.042725,-0.0246582,0.03067017,0.002532959,
39.69427,515.5491,25.22034,593.2961,350.0728,217.2276,359.3701,507.5761,25.11379,599.3306,350.0988,217.197,359.3677,0.9356728,0.001775536,7.972961,0.1065445,-6.034485,-0.02600098,0.03063965,0.002380371,
39.69928,515.5443,25.22373,593.2898,350.1216,217.1698,359.3686,507.5652,25.11697,599.3163,350.147,217.1395,359.3667,0.9340134,0.00182906,7.979095,0.1067543,-6.026489,-0.02542114,0.03030396,0.001922607,
39.70428,515.5393,25.22718,593.2832,350.171,217.1113,359.3671,507.554,25.12024,599.3017,350.1972,217.0816,359.3653,0.9322586,0.001923395,7.985291,0.1069412,-6.018494,-0.02615356,0.02970886,0.001800537,
39.70928,515.5344,25.23063,593.2767,350.2211,217.0535,359.3654,507.543,25.12344,599.2872,350.2478,217.0234,359.364,0.9304638,0.001981532,7.991364,0.107193,-6.010498,-0.02670288,0.03016663,0.001403809,
39.71428,515.5292,25.23411,593.2699,350.2718,216.9955,359.3637,507.5319,25.12653,599.2723,350.2996,216.9653,359.3624,0.9285927,0.001910276,7.997345,0.1075821,-6.00238,-0.02783203,0.03024292,0.001312256,
39.71928,515.5243,25.23757,593.2633,350.3227,216.9385,359.3618,507.521,25.12954,599.2577,350.3497,216.9085,359.3609,0.9267578,0.001797046,8.003265,0.1080265,-5.994385,-0.02697754,0.03001404,0.0008544922,
39.72428,515.5194,25.24097,593.2568,350.3732,216.8836,359.36,507.5105,25.13248,599.2435,350.3987,216.8562,359.359,0.924942,0.001656002,8.008911,0.1084881,-5.986694,-0.02557373,0.02740479,0.0009765625,
39.72928,515.5143,25.24434,593.2501,350.4239,216.8286,359.3582,507.4997,25.13547,599.2291,350.449,216.8017,359.3572,0.9230442,0.0016066,8.014557,0.1088638,-5.978943,-0.02514648,0.02696228,0.0009765625,
